ppttp ttttg tgtgt tpgtt ttgtg gtttt tpgtg ttttg ttttt ttgtt ttttp gtwti ttggt ktggt tttgt tpggt 
tkttg gtttt tgggt ttttg ttgtt tttgt ttttg tttgp gtitt ktttt ptttt ttttt ttttp gtgtt gggtt tkttg 
ttpgt ttkpp tttgt tgttt ttppt tgtgt tttgt ttttk ttttg gtttt ttttg gtttt gtgtt tpgtt ttggt ttttk 
ttttt ttttt tgkgg tgttg ggtgt tggtt gpttt ptttt tttgt ttgtt tpttt kgttk ttttt ggtgg ggigg ttttt 
ttwkk tttgt gtttg tgtgg gtttt tgtpt ttpgt tgggg ttgtt gtttt gtttt ttttt ptgtg pttgt ttggt gtgtg 
tttpt gtttt ttpgp ptttg ptgtt tpggt gptgp gtktp tktgt tttgk tgptt ttttt ptggt ttttt tgttt tpttt 
gpgpg tttgg gtgtt ttttt tgttt tttpg tpttg ttptk tgggg ttgtt ttggt gtttt tggtg ttgtt tgttt ggptt 
ttttt tkgtt pttkt tgtpt ttttg ttttg pwggt ggtpt ttttt gtgtt gtttg gttkt ptgpt ttttg pttgp tgttt 
tpptt gtttt ptgtt gtttg tgtgt ttttp ttgtp tpgtt tttgt itgtt ptkot tttgt tgttt ttttt ttttt tgtpt 
tttpt ggttt ttttg ttntt tpttp gpttt ggtgg wtgtk tgttt ttttg ttttt gtttt tkptp tgggg ttttp tpptt 
ttttg ttttt gtttt tgtpg ttttt tgtpt ttttp ptgtg ttttt gptgg tgppp tttwg tttpt tggtt ttptt kpgtg 
gtttt ttttt tkttt pttgt ptttt pttpg gtptt tgttg tttkg gtttt ttggt ptttp ttttp ptgpt ttttt tttgt 
tpttk ttgtp pgttt tgkgg gtttg pgpgt tpttt kttpt ttttt tktpg gtttt gttgt tpptt ttttg ttttk kpttt 
ttgtt gtgtt gtgtt tggtt gttpg ttptt tgitk gtptt tgtpk tgtgt pgttg gitgt tgttt ttgkt ttgtt ptigt 
tttgg tttgt tgptt ttttt ttpkt ttgtg tittg tttpg ttttt tttgt ttttt gtgtt ttttg tpttt gpgtt ttttt 
tgttt gtktt gtttt gpptp tggtg tgttt ttptt tggtt gpttg tgttt tkttt gtttt ttttt gtttg ttktt ttttt 
ptttt gtggg tgtgt ttttg gtgtp ttttt ttgtt gtttp ttttk ttgtt tggtt tgtgt ttttt ttggt ktggt tggtt 
gkgtt ttgtt tgtpt ttttp tgttt tttgt ttgpt ttttg gpttt ttgtt ttgkt tgttt gtttt gkttt pgttt tttpt 
tgttg ttptt ttttg ttgtg gtttg ttttt ttttg ttgtg tttgt tgtgt ptpgg ptttt tktgt gtptp ttptg ttttt 
ttttt ggttp tttgt gttpt tgttp otttt pkttg gtttg ttgtt gtgtt ttptt tgggt gttgt tttgt tgttt gtttt 
tttgt itggt tptkk ttttt pgtpt ttttt ttkkg tgktp ppttp ttttg gttgt ttktg ggggp tttgt ttttt tpttt 
tgttt wtttt ttgtp ttgtt gktgt ttttp tgttt tggtt ptttt tpttt gtttt ttgtt gggtp tttgt ttttg gtttt 
tgttt ppttt tggtt ptgtg tgttt gtttt ttgtp tgtgt ggtit gtgtg ttpgt ttttp ttktt ttggt gtttg ttttt 
ptttt ttgpt ttgto ttgtg kttgt ptttt tkgtt ptttt gtttt ttttt ttktt gtttt ttttt ttgtt ttttt ttgtt 
tgptt gtgtt ggttt ttttt pigtp gggkg tittt tpgtt tggtt ptttt ttttt tpgtt ttttg gtttt gpttt tpttt 
ggttt pttgg tttpt ttttt ttttt kittt ttttf pttpt ttgtg gtttg gtttg ttgtt gtptg ttttt tttgt tgtgt 
tttgk tktgg pttgg tttgg pgttt tgtgt ttttp ggtgt gttig ttttp tgttk gtttt ttttt tttgt gtgtt gtttt 
gtgpt tttkt tgttt ttptt ttktt pgttt tttgt pttit ttttt tgttt ttgtt tttpp tgttg gtttg ttgtt tttpt 
ggttt gtttg ttptt ttttg ttptg tttgg tgttt tgttt tpttt tgptt ttppt ttptg tgttg pgppg tgptt ttktt 
ttgtt tptgt tggtt ttgtg ptttg ttttg ttttg tpkgt gttgt gtptt tgptg ttttt ttttg tttig tgttt ttttt 
pgttt gtttt ggptg tttkt gppgt gtttt ptttt ttttt tttgt gtgtt ttgtt tgttt ttttp ttttg tpttt ttttt 
ptgtt ttttt ttttt gtttg tgttg gittt ggttk gtgtt kpgtt kgpft ttktg tpttg kgttt tttgt ggtpg tgptt 
tgttt tttpt tttpt tgttg gtttt ttttg tttgt gtggt ttpgt gtttt gtttt ttktg ttttt tgtgp tgtgt tggtg 
tggtg tttpt tgttt tggtt ttttg tpitt tttpt gtttt tttti ttttp tgtpt ptttg gtttg ttgtt tgpgt pttgt 
ttttp ttttt gtttg gtttg ttgtt tttgg ttttt ggtgt ttttg tggtt gtttg ttttt tkttt tpttt tgtgt gtgtt 
gtttt gpgtt gtttt tgtgg ttttt tggtg gpttt ptgtg ttttt gttgt ptttp gttgg ttpgt tgptg tttgt tpttp 
tpttt gtggt ttgtt tttgg tgttg ttttt tggpg ggttt gpggg gtgtt tggto gttgt tgttt tttgg ttpgt ppggt 
tkptt tpttt tkttp ttttt tgttt pgpgt tgttt gtttt ttttt tgttp gtttt ttttt gttgg ttttg ptttt tttgt 
tpggt gittg ttggg ttggt tpttt ttttt ggtgg kttgg tkttp pkttt ttttt ttttg tgtkg tgttg tpgtt tttpg 
ttptt tttgt ptttt ggttg ttptg ttgpt gtptt ttttt tkttg gggtt gptpp pttgt tttgt ttttg ttggp ttttt 
gtttg ttgtk ptttp ttttg ttpgt tgttt tttpt ttttp gtgtg tgotp ttggt ttptg ttptg tttgg tgttg gtggt 
ktggt ttttt ttttp gtttt ptttg ttttg iptgk gttgg ggttp gtkgt ttggt tttpp tkttt tgttt ptptt ttttt 
tttgt tgtgt ttttp ttttt gttkg ttttt ttgtt ttttt ttttt tttgt ttttg tttgp ttttt ktttp tttgt tgtgg 
tittt ttttg gtgtt tpttg gttgt ttttg tgggt ttttg gtttt gtggk ttttt tgttt ttggt tttpg ptgtg pgttt 
gtttg ggpgt tttgt gkttt pgttg pggtg tkgtt ttwgt ttttt ttggg ggttt gttpt ttttg ttggk ttttt tttpt 
pgttp tttti ttttg ggggt gtgtt ttggg tpttt tggkt ttptg ttptt ttttg ttggg tgttg gpttt ttttt tgtgt 
ttgtt kttgt ttgkg tttkg ttgtt ggttg ttttt gttgt gtttt ttttt gtttg tkggt pgggt ggttg ttptg tggtg 
tttgg ttttt ttttg tttgt tgttg ttggg tttgt tttgt tgttt tgtgt ktgtt ttttt gttgt tttgt ggttg ttgtg 
ttttt tttgt ttttt ttptt tttti tgggp ttttt gtttt tttgt tttti tptip ttttg ttttt gttgk tttpt tpttt 
kkttt tpttg ttgtt ptttt gggtt ttktk ttptg gtgtt ttttt ktgpt ttttp ikptt ttttt pgttg ktppp ttttt 
tpkgt pggtt gtttt tttpt tttkg ttttg tggtg ttgpt ttttg ttktt tktgt pggtg gtttt ggpit gttgg tttgt 
gtttg tgttg ttttt pttgg ptptt gtgtt tpttp itgtt ttgpg tttgt gpptt ttttk ttttp gtgpt ttoig tkttt 
gtkpg tpttt tkttt ttttt pttgt ptttt ggtpg tpttt ttggk tggtt ttttt ttttt gtggt tppgt ttptt gtptt 
kgttt ggttt ggttt tpttg ttttg tttgt ttttt ttgpt gtttt ttttt gttit tpktg ggttg tgtpt gttgt ttggt 
pptgt ttptg tggtt tgttg pkttt pttgt ktttt ptttg gptgt ktggg tttgt gtttg ttttp gpttt ttttt tggtt 
ttttt ttptt tttgt kggtt ttttt tggtp ptgtt ttppt kttgt gtpgt ttttg ttgtg ttttt tggtg ptggt gttkt 
ttttt ktttg ktgtt ptttt ttggg ttttt ptttt gttgg tgtgt tttgt tgtgg tttgt ttptg gtttp ttgtp ttggi 
ttttg gtttg gttgt tttti ttttt gtptt ttgpp ttgtg ggtgt ttttt ttttt tttgt tgtpt ttttt tpttt tgtgg 
gttpg ttttt tttgp kpggw gttgt tgttt gptgt tptgt ttttt tktkp ktttt ptttt gtttt tgtgt tgptg ktptt 
tttpg ttptt gkgpg tgtkt ptttk tgttt tgttk tggtt ttptt tottg gtttt ggtgt tpttt ttgtt ttpgt gittt 
tgttt kttgk tttgt tttgg kttgg gtgpt gttwt pittt gtgtt ttgtt gtgtt ttttg ktkgt ggtpp ttgtt tttgt 
tgktt tttkt tttpt ptttt ttgtt ttptg tkptp itttt ttgpt ggttg ttogg ttttt pttgg ttggg ttptt ttttk 
ptttg tttii ttgtg tggtt ttgpt pttti ttkgt tgttp gttgt tgtgt tggtp ggptg ttttt tgtgt ttttt tgttt 
tttpt tgttt tpttt kgttg ggttt tkggt ggttt gtpgg pgttp tgttt ttttt gtgtk tttgt kttgp ptttt gtttt 
pgggt gtttg ttggt ptggt tggpt tggtg tpttt tggit tgttg tttgt gkttt gttgt tgttp ttttt tttgt gttpt 
ptttt gtgtt tgttt tgtgk ttttg tttgg gpggt ttttg tgttt tgttt ptttp ikptt ttttp pgptt ptttt gttgt 
gigtt ttgtt ttttt ttktt gtppg tgttt gtttt ttttt tpgtg ttggt ttttg ttttt ttttt gttpt tgttg pgttt 
ttttp ttttt tgtkg tpttg ttttt tgktg ttttg ttptg ttttg tttgt ttttt ttttt ttgpg ttttt ttttt ttttt 
ttttt tpttt ttgtg gttgt ttttg tpgtt tpttg kgggt ttttp gtttt ptttt pgttg ttgtt tktpt ttgtt ttttt 
gtgtt ttktt tgttt pggtg ttgtt gggtg ptttt ttgtt gttgg gtttt gtttt tpptg ttttg gtttt ttttt tggtt 
tggtt gttgt ttiti tgptt gtgtg tttgt ttttt gttgg ktttt ttttg tkttt ttgpt wgttt ttktp gtggk tggtk 
tttgt tgtgt ptttt pttpt igttk ttttk ttttg ttttp ttptp ttttk ttttg gggtt ptttt gttgt ttttg ktttt 
tgttt gtttt ttttt ggttt ttgtt ttgtg tggti gtttt ppttg ttptt ttttg ttgtt ttttk ttttt tkttg gtttt 
tttpt tktgt tpttg gtgtp ttggp ttttt ttttt kpptg tgttt ttttt gtttt gtttt tptpt tptgj ttktt tggtt 
ttttt gggtp tpttk tgptt gttgt tttkt ptggt gtktt tgtgt gtwtk pttgt tgtgt kgttp tpttt tgttg ttttt 
ttktt gttgt ttttt tttgt gtttt tttpp ggttt tgttt ttgtt ggttp ttttt gpttp gttgt gtpgt tttgg tgttt 
gtttt ttttt tptgt ttgtt ttttt tttgt ktttt ttttt gttgt tttgg ggggt tttgg gtttp tggtg tgggt ptttt 
tpptt ttptt gtgtt tttgt ttgtt ttttg gtttg ttgtt ttttt tgggt gtttt ttttt gtttt ttttt tttgt ttggg 
ttgtk ttttt tttgg gttpp ttigt ttttt tkttk tgptg pttgg ttttt tptgt tptgt ttpgt tgtkt tttgt tttgt 
tttgt ttgtg tttgt ttttt tpttg gpttt ttttt ggttg gtttg tttgt gttgt gtttt gptgt tttpp tttpt ttgpt 
gggtp tpgtt ggttt tpgtg ttttt tggtg tttgg ptgtt ptttt ptttt ttttt gtttt tkttt gggtt tgptt ttttt 
tttgt ptgtt gttgt ttkgt ttttt tpgtt ggttt ttttt gtttt ttttt ttgpg gpttt ttggt ttttg ttttk gtttg 
ttttt tttti gtttg kgtgt gtggt tgttg gtttt ttttt tttgt tgtgt tttgt tppgg gtgtt gtggp tgtpt tggtg 
tkgtt ttgtt gttti pktgt gttgt pttgt tgttt tgitt ttttt gptgt ttttg pttgt gpgtt tggpt tgttt tpppt 
ttttt ttktt ptttg tgtpp ttgtt tpttp ttpkt tttgt ttgtt kgttt gttkt gtpgt pgttg tgttt gtpgg tttgp 
gttgt gtgpt gkttt ttgtt ttttt tggtt tpptt ttttg ttttt ttgtt tgggt ptttt tttpt tgttg ttttg ttttt 
tpttt pgtit tgptt tttgt ktttw tttkt tggtt ttptt ttggt gttgt ttgtt tgtkk ttttk ttttt tgttt tpttt 
ttttt tpttt tgtgg gggpt ttttt ttgtt pgptt tgttk ptppt gtgtt ttttt tgttt tttki gggkt tpgtt ttgtt 
tgptt tpttt ktgpp tpttt gggtt tgttt gpgtg kkpgt tttig tgttt gtttg ttttt ttttt tpttt ggttt tgttt 
gtttt tggtt gtttt tpgtt gtttp tggtt tgttt tggpg tttkt ttttt gtptg ggttt tgttt ttttp ttgtt kttgt 
tgptt gttti tttpp tttgt tpkgg ttttt ttgtg gtttt tttgt ttttt tgttt tggti tpptp ttttt tttkg pttgt 
ttgig gtttt tttpt ppttt ggtpg tttpt tgttt ttgtg tttpt gggtt tptgp pgggp gtttt tpttg tttgt gtktt 
ptttt tgtgt gttgg gtttt ttgwt tgttt tttpt tgttt tpttt ttott ittgt ttgtt tgggp ittgt pgggg ttttt 
ttptt tpttt ttttt tgttt ttttt ggtgt gttpt tgtgt pttgi tttgg tpgkg ttpgt ttptg tgtgp tpttt ttttg 
tttwt tttgg ttttt gttgp tgtpt igttt ttptt tkttg ttttt ggttt kttgt ptttt ttttt gtggg ttptt gtttp 
tgttt tgggt ttttt tgttt ttttt tgpgt tgttt ttttg tttgt gggtt tttpt tggtt ttttt kttpt tpgtw gtttt 
gtttt tggtk ptttt gpggp gtgtt ttttg tgttg tttgg tttgg ttktt gtttt tgtgt tttgg ttttt tpgtt ttggg 
tttpt tgttt ttttt tptgg ggttg gttgt tttgg tptgt ggttt gttpt ttttt tptgt tgttt ttttt gktgg tttgt 
tgttt ggtpt ttttg pgttt ttttt tttgg ttgtt tptgt ggtpg ttttg tggpt gtptt ttttp ggttt ttpkt ggtgt 
tgggg tptgt ggtpt ttpgt tttgt tkttt gtttg ttttt tttpt tggtt gtgtk tktgp tkgtt gtpkt tpktt tttgk 
gtttt ttptt ttgtt ttttt gttgt pgttt ttwtt ttttt tttgp ttttg ttttt ttttg ttgtp gttgt gpttt gtttg 
gtktt ttttt tttgt tgptt tttgg ttttt ttttt ttgtg tgtgt ttttt ggttg ttptt tgggk tttgg ttgtt tgggt 
gtgtt ggttp ttigg ttttt ppttt tgttt ttgtt tgttg tgttt ttttt tttkt ttgkt tpktt tgtpi gtttg tggkt 
ttgtp ttttt ittpt tgttg tttgg tigtp tttpt gtttt itttt gttgt ttttg tgttt tgttt tptpt ttgtt ttggg 
tgttg ttttp ttgtp ttttg ptptt ptttt ttttg ttgtg gtttt tggtt ttttg ggttg gtttp gtgtg tgttg ttttg 
ttttt ggptt gtttt tktgp tttgt gttgk gtttt pgtgt tkttt ttttt tgggg ttttt tpttt ggttg pttpt ktttt 
ttttg ttttg tpttt ptttt gtttg tttpt ttttt ggttg pgttt tgttg ttttt gtttt gttpt ggttt ttttt gtttt 
tttpg gtttt tkttp ttgtt gttgt ttgtt tttpt tttgk ptttt ttttt tgtgk ttgkg ttttt tgttt tttgt ttttt 
tpggp tttgg tgtgt tgttt kttwt ttntg tgttt tigtt ttttt ktpgg gkpgt tgttt ggggg ttttt gtttt ttttt 
tttpt tktgt gtggt gtttt ttttt gtttt gtktt ttttg tgtgt ttttt ttptt ttttt gpgtg gtttg tgttt ttttt 
ttttt ptgpg tgtgt gkgtg ttttp ggttt ttttt ttgtt ttpgt ggptt tpgtt tgttt tttgp ititi ikggt gpttt 
ttttg tgttt kpggt ttttp gtgtt tpttt gtttg gtttg ttttt gtttt tttgg tttgt gtttt tpttt ktttt gtttp 
ttgtt ttgtp gptgg ttptt ttttt ktttt tkttg gttgt tptpg tttpt gtkgt ttttt tgtgg ttptt ttttt ggttt 
tpktt ggttt ggttg ktttt ttgtt ttttg tggtg ttttt tgttt ttttt ttptt tgttt ktttg gpptg ittgt tggtt 
ttttt gtttt gktgt ttttp ttttt gtttt gggpt ggtgt gttgt ttttg ttttg gpttg ptttg ptggt gtttt gtgtg 
tggtk ttttg tgttt ttgtt gtttt ttgtt tggtt kpggp gtkpt ttptt tgtgt tttwg ttgtt tpttt tgtpt ttgtt 
tgpgg ttttt ttggg ttptt tggpt ttktg ttttg gtttt ttttt tgttt ttgtt ttptg ttgtt gtttt pttpk tgttt 
gtgtt ttgtt ggttt ptttk gtttt gktgt ttkgt ttttk ttttt tkttt tpptg ttptt gttgt ttttg pttkg ttttp 
gtttt ttttt tgtkt tpttt gtgtt ttttt ggttt ttttg ttpgt ttttt tgttt ttttt ttttt ttttg ttttt tgtgt 
tptpg twktk gtgtt gtttt ttttp ttttt tggtt ttttt gpttg ttttt ttptt ttttt ttptt gttgt tgptt tttkt 
ttggt gtttt gtgtt ttttt tgggt ttttg tttgt tgtgg ttgkt gtgtt tttgg ggpgp gtttg gttgt ppttt ifttt 
gpgtg gttgt tpgtp ttttt gtgtt gtttt itgtt ttggp tttgg gtpgt gttgt tpgtg tgggt gggtt tttgt ggggk 
tttgg ttpot gtttt ttttg ttgtt tggpt tgttt tttgt ttgtt ttgtt ptttt gkttg ttttg ttttt tgigt ttttt 
ttttk ggtgg ptttp tggtt tttgg gtgto ttgtt ttttg tggtt ttttt iggtt ggttt ttttt tttgg ttktt ttgtp 
gtgtt tpttg ttggt tgttt ttitt ttgtt ktttp ttttt ttgtt tpttt ttttp ttgpt ttgtg tttpt ttttt ttttt 
ggigt ptppt tggtg gtwtt ttttp tggtg tpttk tgptt ttttg ttttt gptgt ttttg ttgpt ttgtt tpttt tgtgg 
gtttt gttgt ttptt ttttt gtttt gtgpp pttpg ttttt ttttt gtttt tigtt ttttt gttgt kgttt ttttt ktttt 
ttptg ttpgt ttttt tttgg tkttt tgttg tggtt tttgt ttttg tttgg tkttt tttgg tpktt tttgt gttpp tgttt 
tgtpt ttggt tgtpt ttttt gkttt tttgg ttttt ttttg tgggt tpttt tttgg gtptt kttgt ttktt pttgp gtttt 
gtttt tgttp ttptt ttptt gtttt ptgtp ttttp tgktg ttttg tgttt ttttp ttgtt ttttp tgptg gtttt tpttg 
ptttg ttggt ttttg gtttt gpttt ttgtg ttttt tkttt tttpt gtttt gtttt ttgtt gtgtt gtgtg ttgtg ptttt 
gtttg ttttg ptgtg gttgt tggtg ttttg ttttt tggtt ttttg pgitg ttttt gtttt tttpt tttwt tgttt tptgp 
tttgt tpggt ptpgt tpttg kggtt gtitt ttgtt ptggt gttig gtttt ttttt ttttt tttgg ttgtt tttgt tkttt 
tgttt ttptt pgttk ttttg tgpgt gtttg ptgtt gtttt tttgg gtttt tgpgg tttgg ittpg ttttt tkttk tgttg 
pttgg tgttt ttgtt tgktt ttttt gttgt ptttt tgttp gkttt tpptt tgttg ttttt ttgtt tkttt ttttg gtttg 
ttttg ttggg ptttg tttgt ttttt ttttt ttgtg gttit tttgt ttttt ttttt tgttt tpgtt tgttg ttttt gtttt 
ttggt tkttt tttpk tgttt gtttt ptgtt ttpgt ttttt ptttg ttgtt ttttt ttttt ttgtt ktttt tggkt ttttg 
pgttt gptgt ttgtg tgttt tgptt ttttt ttttt ttptg tttgt ttttk gttgt gittt ttgpg tpttg tgttt ttgpt 
ttttt tttgt ttttt tttpg kggtt pgttg tgttk ttttg tttgg tggtg ttttg kttpg ttptt ptggt tgtpt ttttt 
ttttg ttttt ttttt tgptt ttktk gpttt gttgt ttgtt ktttt ttkpg tgkgt ttgtg tkpgt pgtgt ggttp gtttg 
ttttt tgttk tgtgg ttttt itttt ttttg tttgt ttgkt gtgpt tgttt tgttt ttttt ttggp tpttg gttkt tttgt 
ttttt tpttg gtgtg tpttg tgttt ttttp tttgt ttttt tttgp ttgwt ttptt gttkt kgtkg tggtt ttptt tgttt 
ttttt tpttg gtttt tgttt tgttp ttttt gtgtg ttttt tpgtp gttgt tttgt tgptg tpgtk ttttt ttttt tiwtg 
tpttp ttttt tgpgg pgttk ttppp gttgt kgttg tgttp gttgp ttgtt ggtpt tkttt kttit gttgg gtttg ttgtt 
ggktt ptttg gtttt gpptt ptttt tggtt ptttt ttggp gittt tgttt ttgtg ptptt tpggt ttttt gttgt tpgtt 
ktttg tttpt tttgt ttptg ttttt ptttt gtggt ttttt ttgtt pttpk ggtgg gtttt tgttt pgttt ttpgt ptttp 
ttttt ttttt tptgt kgttt tgttt ptttk gpttt tttgt gttkk ttttt tgttt ptttt tggtp tgttt ggttt gtktt 
ptpgt tgggt twttt ttttt gttgt ttttt gtktt tggtt ttgtt ttttt ttttt ttgtt tgttk tgtpt gittt tgggt 
tptgt ttgtt gtttt tttit ggttg pttgt ttttt ttgtt ttttt gtttg ttptp tttgt ggpgt tttgg gttgt tttgt 
ttgtt ttptt gttgt pttpp gtgtg tgtgt gtttt tttgg ttttt ttgtk gtggg ggttt ttktt ptttt tpttt gtttt 
tgtpt gttpp tgttt ptgtg tgttt ttttt ttppt gtttt tgtkt gttgt tttpt pgtgt tpttt tgptt ttgkk tgttt 
tkttg ttttt tttti ptttt tttgt ttttt gttgt gtgtt ggttt tgptg tttgt ttgtg tgtgt tgtpg ttptt ttttt 
gpitt tgttg ttgtg ggtgt ttgtt gtptk tpttt tgtgt tggtt ttggt ttttg tpttk ttgtt tigtt gtttt tgttg 
ttptg tgttt tttgt ttgtt ttgtt tgtpt gtgtt gtgtt ttttt ptttt ggtgt gtgtg gttgt tggtt pttgg ttppt 
tttgt ttttg gpktt pgttp ttptg gttpt tgtgg pttgt tttgt ggttt tptgt tgtpg ggttt gpttt gttgt ttttt 
ttttt ttttt ggggg ggttk ggtpt tgttt gktwt ttttt tttgt ttitt tptpt tpggt gggtt ttgtg ttptt ttgtt 
ttgtt ptggt ttttp tgttt gtttg tgttt tgptp gtitt tttgt tggpg tttgt gttgt ttttt tkppt pgpgt ggttt 
ptptg tttgt ttwtt ptgtt titgt gptgp ttgtg gtttt gtgtp ittgt tgitt ttggt ptttt gtgtt pttgg ttkgp 
tgttt ttttt ttptt otggk ttgtg ttgtt ttggt ttptt tgttt ptttt tgpgt tttgt gtkkt tgttt ttgtg ttptt 
ttgtt gtptt tttgt gptpg tpkkp tgtgt tkptt tpggt tgtgg tttgt otttg ttptt gttgt tgptt gtttg gktgi 
gtgtt gtttt pggpt ttppg ttggt ttgtt ttttt gttpt tigtg tgttp tttpt ttgtt ggttt ttgtt gttgt ttttt 
tpttp gpttt pgtgk ttttt ttgtp ttttt ttttt ttttt ttktt tggtt gkttg tgttt ttgtt tttpg ttktt ttttg 
gtgtt twttt toktt gtttt tgttt ktgtg tttgt pttpg ptttt gggtt ttttt tpptg tpttt ptgtg tgtpt tttkt 
gttkt tgggp ttgtt tgttg gtttg ttttt tttog tgggt ttttp tgttt ttttp tgpgt ttttk ttptg tgttt ttptk 
tttpt tgptt tittt ttttt tpgtp gtggt ttttt tttgg tggtt ptggt gtgpt ttggt ttttg tgttt ttgpt ttttt 
gkttg ptttg ttptg ttgtt ttptp ttttt ttgti ttgtt ttgtt ggtpt ttttt tttgt ttttt ggtgg gtttt ttttt 
ttgkg tgttp ttttt tttkt ttggt gtttg gtttg tttgt gttgk ttgtt ttttt gtttt gtttt tgktt ttgtg tttgp 
tgttt ttgtt tgttt ttgtt ttggt gtttt ttttg pgtpt gpttt gttgt pgttt ptggg ttttg tttgp ptttt tgttt 
kkttt ttgtg gktgt gtttg tgitt ttggg gttkt tgttt ttttg tttgg ttpgg tttgt ttttg tttpg tttgt ttgtt 
pttgt tttgt ttttt gttgt ttgtk ttppt tpktt ggtgt ttgtt ttttt tggtt ittgi tttig gtttt ttgtt ttttt 
ttttt tpttw tgttt tgttt ttttk tttgp tpttt ggttg ttttt tttgg tgttt ttttg ttpgt tittt ttttt twgtg 
wtttt tttgt gtgtp tgttk gttgg ttttg tggtg ttktg tpgtg tktgk ttttg gptgp tttpt gtttt ggtgt ttttt 
tttpg gtttg gtttg ttptt tpttt ttttw ttttt ktttt gtgtt tttgt ttktg ggktt ttttt gtttg ttttt tgttt 
tgttt gttgt ggtgt ttttg gtttt ttttt ktptg ttggg gttkt ttttt gttgt ttgtt ttttt ttttt tttgg ttgtt 
ttpgt ttttw ttgtg ttppt tttgt ttttg gtttg ttggg itttt ggttg ttttt tpttt tttit ptgtt ttggt ttgtt 
ttgtt twttg kttgg ttttg gtttt gtttg ggtgt ttttt gttkt tpttt ttgkt tgttt tpttt tgttp gtttg ttwtp 
ttitt tgttt ttpgt tpttt ttttp tttgt ttgtt gpttt gtttg tttit ttttt ttttt ttttg gtgkg ttgtg pttpg 
ttgtt tttgt gtttt gtttg tttgg pttti tgttt tggit gtgtt ttptp gtttg ttttg tkgtt tgttg gpgtt tttkt 
ttttg ttttt gtgtg ttttt gtttg ttktg ggktg ttttt tpttg gtttg ttgtg ttttt pgttt ttttt gtttt ttgtp 
tgtgt ttggi pttgt gtgtt tkttt gtttt ttttt wgtgp kgtgp ttttt ttggt tgtpg tttwt tttgt gtggt ttgtg 
ttptt gtttt gtttg ttttt gtgtg gttgg ttttt gttgt ttttg tttgt gtttt gtttt tgppt ttgtg ggttt tttkg 
tgttt gttgt tpttg tttkp tpttp tppgt itgtt ttttt tkgtg gttgg tttgg ptttp tttgg gtgtt tttgt wgttt 
gtttt ttttt ttgtt tpttt gtogt tttgg pttgp tgptg ttigt tttgt gkttg kkttt ttttt pgttt ggtwt ggttt 
ttttt ttgtt tttpt tgpkg tgggt tpttt tggtk ttgtt gtgtp tgttp tgttp ttptt gtttt pttgk gptwg ttttp 
tttkt ttptt gtptt tgttt tgttg tgtgt tgttt tgtgg tgttt tttgt ptgtt ttttt ggttg ggggk ttggt ktgtt 
ttttt gigtp ttttt kttgt ptttp ttttp kttkt ttgtp tkttt ttggg wtttt tgttt tgttp ttkgt ttttt ptttg 
ptttt ttgip gtttt ttggt ttttt tgtgt ttggt ttptt tgtit ggtkt tptgg gtttg ggttt ttgtt tgtgt tktgk 
ttgtg ttttt tgtgt ttgtt ttttt tpttt ttpgt ttptt ttttt ttgtt tgttg tpgtt ptgpi tttgk tgtwg tttgt 
ttgpt ttttg tgggt tgggt tpttg gttpt gtgtt tttgg tgtgt ttttt tktgg ggpgg gttgg ttttt ttttt tttwt 
ttpkt ttttt tggpt gtgwt ggttp tgttk gtggt gtttt ttgtt ttttt ptptt ttpgg gkggg gtttt gttpt ttttk 
tttgg ttgtt tgtgt gggtt ttttt tpttg gtgit ttgtp tpttt ggggp ttttt ttttg tttgt pttpt tttpg gpttt 
ptttt ttttk twttt gtttt tpttt ttwgt ttgtg ptwgt tgttt tggtt ttttt gtttt ttgtp gtttg ttttg ttgtp 
tgttt ttttt ttgtt gtgtt tkttt gtggt tgttt gtptg ttggt tgttg gtttt gttgt tgktt ttttt ttttp gtttg 
tggpt ttttt ttttt gtttt ptttg ttttt ttttt gtgtg ptttt ttpgt ttttt tttgp wtggg tgtkg ttgpt ttttp 
pttgt ttttg gtttt ttttt gtttg tgtgt tpptt ggitk ttttt ptgtt tttkt gtttt tgptg ktttg tpttg ptgtt 
gtttg tgtkt tttgt gttgt tgkpg gtpgt tttkt ttttt kgkgg tgtgt ttttt ttttg ttttg ptttt gotgt tgttt 
ttntt tttgt ttgtk ttttp ttttg tkggp gtttt ttptg tgttt ggptt ptptt gptgp tggtt tgttt ttttp ktttp 
gtptt tgttt tttgg gtttt ttptg tggtg tttgp pitwg ttgtg ttttt ttttp ttttt gtttt ptttt tgttg ttttg 
tggtg tpttk tpgtt ttttt gtkgt tttgt tgttt kptgt ttttt gtttp tkttt ttttt ttttt tkttk ggtgg ttttg 
tgttt ttgtt tpgtt gttgt ttggt ptttg ttptt ttttt tttgt ttgpt ttktk ttttt tttpt kttit ttttt tgktt 
ttttg gtttt tgttt ttttg ttptg gtttt gtttt ttptg tttgt ttttt tttkg ttgpg tgtgt gtptt tttpt ttgpt 
ttttt ptttt tpgtt gtitt gtttt gtwtt tggtt tkttt ttttt tpggt ttggt gpttt gtgtt ttttt ttttt tttgt 
tttgt tgttt tgggt ttgtt gpttp ttgtt pgttt ttttp pgttk tptgt gpgtt gtggp tttpt ttktt gttgt ttptt 
