rzrkr zrzrr rrrrr rgzkz rrrkk rzrrr rrrrr zrkrr rrrrk rrrzr rzrkr rrrzr zrkrr rzrrk rrzrk zrrkn 
zrrrg rzrrr rzzrr rrrzr rzrrr kzkrr rrzrz rrrrz rrkrr zrzzz rrzrr rrzrr rzkzk rzrrr rrzzz rrrrr 
rrrzr rrrrr zrrzr rzrrz rzrrr rrrzr rrrzr rrrrr rrrrg rrzrk rrrrr zrzrr rkzrr rrrrr nrrrz rrrzz 
rrrrz rrrzz rrrrr rzrrr krrzr krzrr rrrrr rzkrz rzrzz rrrkr rzrrk kzzrr krkrr rrrrr rrrgr rrrrr 
rrrrz rrrrk rrkzz rrrrr rzrrz rzzkr rrrzr rrrrr rrrrr rrrzr zrrrz rzrzr zrzrk rrrrz zrzzr krkrz 
kkrrz rzrzz rrkzr zzrzr rrrrr rzrzz rzrrz rrkzr rrrrz rrrrr rzzrr rkrzr rrrzr kkrzr zzrrz zrrzr 
zrrzr rzrrk zrrrr rrrrr rzkrr rzzrr krrkz rrrgz znrrr rrrrr zzrrr rrzzg zrzkr rrrrr rrrrr zgrrr 
rrrzr zrrzr rrrzr rzzkr rrrrr rzkrr zrrrz kzkrz zrgkr rrrkz rrrzr rzrrz rrrrr rzrrr rrzrr rrkzr 
rrrrr zzkzr rzrrr rgrrr zrrrz rrrrr rkkgk zrrrr zzgrr rzrrr rrrrz krrrr rrkzz nrrzr rkzrr rrzrr 
rrrzr rrrrr rrrkz zkrrr rrzrz rrrkr zrrrr rkzrr rzrzr zrrrr rrrzr rrrzr rrrkr zrzrr rrzzz rrrrr 
rzzzr rzrrr rzrrr rnrzk kgrrr rrzrz rzrrr grzrr rrzzr krrrr kzrrr zzkkk zrzzr rrrgr grzrr rzrgk 
rrrrz rrrrr rrrrr zrrrr rrkrr krrzz rrrrr rrzrz zrzrz rrrkk krrkr rrkrr rzzrr rrrrr rrrzk rrrrr 
kzrrr grrzr zrrrr rrzzr rzkrr zrzrz zrrrz zrzzr rrrkr zrzrr krrrr rzrzr knkrr rrrrn kzzzr zzzkr 
rrzrk rrrrz rzzzr zzrrr rrrrr zrrrr rrrzz zrrrr rzzrr rrrrr rrrrr rrrrr zkzrr rzzrr rrrrr zzzrr 
rrzrr zrrrr rrzrr rrrzr rrkrr rkrrr rrrkr rrrrz rrrrr rrkrk rzrrz zrrzr rrrrr gzkrr rrzrr rzrrr 
rrzrr rgrrz rrzrk zgrrr rzrrr rkrrr rzrrr krrrr rzzzz krrzr zkkgr rrrrz rrrrr rrrrr rzrrz zzzrr 
rrrzz rrrrr rrkzr rgrkr rkrrr rrrrr rzrrz krrrr zkrrr krzrr rzkrz rrrnr rrrzr rzrzg rrrrk rkrzr 
zrzzr rzkrr krkrr zrgzr rrrrr rrkrr rrznr rrrrr rrrrr rrzrr rkrzz rrrrz rzzrr rrrrr rzzrk rrrzz 
krzrr rzzrz rrkrr zrrrr zzzrr grrrr rrzzr rrkkr rrrzz rzrrz rzrrr rrrrg rrrrk rzgzr zrzrr rzzrr 
zrrzk grzzr zrrrr rrgrr kgrrr zkrkr rrzrz rrrzz rrgrr rrzzr zrrzr zzzrr rrrrr rrrrk rzrrr rrrrr 
rrzzz rrrrg rrrzz rrrrr rrrzr rrzrz rrrzz rrkrr zrzrr zrzrz rrkrz zrzrr zzzrr zrrrz rzzzr zkrzk 
rrrzr rrkzz rzrrr zrzrr rrrzk rrkzr rcgrz rkrrr kzrrr rrrrz rrrrr zrrrr rrrrz rznrr rrkzr rrrrr 
rrkzz zrrrr zrrzr kzzkr rrrrr rrzzz rkzrr rzzrr rzznr krrrz rrrrr zzrrr rrrrr rrrkk rrzrr nrrrr 
rrrrr rzrrz rrzzr rrrrr zrrrr zrzrr rrzzr rzrkn rkzrk kzzrz zrrzr rrrrr rrrrg rzrzr rrrzr rzrzr 
rrrzr rzrrz rrrrr kzrrr krrrg rzzkr rrrrr zwrrr zzkrr rrrrr rzrrk kzrkr rrrrz zrrrz rzzrk rrrrr 
rzrzr rrzzz rrzrr zrkrr rrzrz rkrrr rrznr rrrrz rrrrz nzzwr rrrkk zzrrr rrrzr rrrrk rrrrr rkkzr 
rrzzr rkrnr rrkrr rkrzz zrrrr rzrzr zrkkr krrrr zrrzz rzrnz krkrr rrrwr zrrin rrrzz rrrrz rzrrz 
zrrrr kzrrr rkgzr rrzrr rrrrr rrrzr rrzrr rrrrz zrkrr zkrkr rzrrr zrrrz zrzzr rrrrz rzrrr rrzzr 
zkgkg rrgzr rrrkk rrrrr rrirr rzrrr rrrrz rrrrz czrrr rrrrr zkrzz rzzrz rrrrr rrrrr rrrkr krrgr 
kzzrr rzrrr zzrrr rzrrr rrgzr zrrrr zrkkz krrrz zrrrz rrrrr zzrzr rrzzr rzzrz rrrrr rrrrr rrrzr 
zrrzr rrrzr rrkrz rkrrr rrrrr rrrrr zrzrz rrrrr rknzr zrzzz rrzrk rzrnr rrrrr rrrrr zzkrr grrrr 
zrrkr rrrrz rzrrr rrkkk zzrrr rrrrr rrrzz zrrrr zrrrr rrrzz rzrkz zrrgz rkrzr rrgrz rrrrz rrrrr 
zrrzr rrrrz zrrzz rrrrr kkzrk rrrrz rrzrr rzrzr rrrzr rkrrr zrrkr rnrnr rrrrr krzrk krrrr rrgrz 
rgrrr grzrr rrrzr zrrrz rrzrz rrrrz rrrrz krrzr rzrrr rrrwr rrrzr zrrkr rrzrr rzzrz rgrzr rkrzz 
rzrrr krzrr zrzrr rkrrr rzzrr zrrzg rrzrk rzrrr rrrrz zzrrk gkzrz rrrrz rrrrr krrrr zzrzz rrrrg 
rrrrr nrzzr rrrrg zrzrr rrzzr zrkrz rrkrr rrrzk rrrzr rzgrz rrzzk rzgkr zrrrr rzrkr rzrrr rrrrz 
rrrrr rzrrr rzrrr rrrrr rzrrz zzrrr rzrzr zzrrr rzrrz rrrrn rrrrr rrrrr rzrgz kzrzr kzzgr zkrzr 
nrgzr rrrzr rrkzz rrzrr rkrrr krzrr zrrnr zzrrz rrrrz rrzrz rrzrr rkzzz rrrzc rrrrz rrkrr zrrzr 
rrzrz zrrrz ggzrk rrrrr rkrrr rrrrr rrrrz zrrrr rzrrk rrzrz rrrrr grrkr rkrgr zrrrz rrrrr rkrzz 
rzrrr rrrrr zrrrk rrrgk rrrzr zrzgr rrrkr rrrrr rrgrz rrrrr rrrrz rrrnr rzkrr rrzkz rrzrk rkkrz 
rrrrr rkrzr rrzrg rrrrr rrkrr rkrrr rrrrk rrrkz krrzr rrzrr rrzrz rrgrz krrrr rrrrr zzrgz krrrr 
rrrkr rrrrr zrrrr rrgrr kkrzr rkrrr rrkzr rzzkr rrrzz krrrz rrrrr zrrrr rrzkz rrrrr rrzrr rrzzk 
krrzz zrzrr krrrz rrrrk rrzzz zrrzr krrzr rrkkz zrzzr zrrrz rkzrr zzzrr rrrrg rgrrz rzzrr rrrri 
krrrr rrrrr rrrrr zrrrr rzrzr zzzrz rrzrr rzrzr rrnrz rzrrz rkrzz rrzrr rzrrr zrrrk zrrzk rrrkr 
rrzrr rrrzr rrrzk rrrzr rrzzz rrzrk zrrkz nrrkk rzrrz rrrzr rrzrr rrzzz zrzrr zzrrz zrzzr rrrzz 
krgkr rkrrr zrzzr zrzzr rrzrr rzzrr rzrzz rrrnr rrrzr zrrrk kkrzz rrzrz rzrkz zzrrr znrrg rrrrr 
zrrrr rzzkr rzzrr rrrrr rzzzr rrnrr krrrz rkrrz zrrzr rzrrr zrrkr rrkzr rrzrr zrgzr rrrrr rrrrz 
zrrrr zrzrk rrzrr rkzzr zrrzz kzrrr rrrrz zzrrz rrzzr rrrzr rrzrr rrrrz rrrrr rrrzr rrrrr nkrrz 
zrzzr krrzr rrzrr rrrrz zzkrz rrrrr rrzzr rrrrr rrrrr zrrrz rrrrz rrrzr rzrrz rrrrr rrrrr zrrrr 
rrzrz rzkrr zzzzr zkrzr krkrk rzrrr rrrkr rrrzr grrzz rzrrr rzrrk zrrrr rzrkr kgrzr rrkrr rrrrz 
rzrrr rrrrk rrzrz kzkkr rzrzr zzzrr zrzrz zrrzr rrrwr rzzkr rzrrz rrkrr rkrrr krgrr gzrzr zzrrr 
zgrrz rrkrr rrrrr rgkrz rrrrr rrzrk zzrzz rrzrr rrzzz rzrrr rzrrz rzrrk rgkrr zrrrz rrrzr rrrgg 
zkzrr rrzkk rrrrr rrrrr rrkrk kkrrr rzrzr rrzrz rrrrz zrkrr rkrrr rzrrr rzrrr rrzrr rrzrr rrrrr 
krrrr rrrrr rkgrr rrrrz rrrrr zrrrr rrrrk rrrzk rrrrr rrrrr rrrzz rkrrr znrrr zrrzr rrzzr rrrrr 
rrzzr rrrkr zgzrr rrgrz zkrrr rrrzr zzrrr zrrrr krzrr zzzzr krrrw ggrzz rrzrr rrrrr rzrnz krzrz 
zrrrr krrzr zzzkz rrzrr rrrrr rzrrr zrrzz rrzrz rzrcn rzrrr rrrrz rzzkr rrrnr rzzkr rrrrr rrzzk 
kkzrr rzzrr rzrzr rrrrr rrrrr rzrrk rrrrz zrrrg rrrzr rrrzk rzrzr zrrrr rrrrr rzgzr zzrrk rrrzz 
rrrrz rrrrr grrrz krrrr rrzkr rrrrr rrrrz zrrzz rrrrr rzrrk zrrrr rrrrz zrrrr rrrrg rrrrr rrrkr 
rzrkk rrzrz rrrrr nrrrg rzzzr rzzrr rkrrr rkrzr rrrrr rkzzr rrrzz rrrzr rrrrr rzzrr krkrz nrrrz 
rrrrr rrgkz zrzrr rzzrr krkrr rrrrk krkrr zrkrr rrgzr rrrrz rzzrr krzrr krzkk krrzr rzrnr rrrrk 
rrrrr rrrrr rrrrr zrzrr rkrzr zzrrr rrrrk rrrrr rrrnr rrrrr krrrr zrzzz rrrrr zrrrr rrrrr grzrr 
rrrzr rgzgr zrrrz rrgkr zrrrr zzrnr zzzrk rzzrr rrrrr rzrrr rrrrr zrrrr zrrkr zrzrr kzrzz rrrzr 
rrzrr rrzrk rzrzr zrkrk zkrzr rrrgr zrnrr rzgzr rzrrr grzzz zrrrr rzrkr rrrrz rrnrg rrrrr zkkrr 
rrrkz rzzzr nrrzw rrrrn rrrrr rrrzr rrzrr rrzzr grzrr rrrrr rrrrr rrkzz rrrrr rzgkk zzrrg krzrg 
rrzzr zrkzr zrzzz rrrrr rrrrz rrrgr krrrk zrrrr zrrrr rrrrr rzrrr rzkrr rzrrg rgrrr rrrrz rrzrz 
grnkr kzrrz rzrrz rrzkz rrrrr rrzrk rrrrr zrrzr rrzrr rrzrr zzrzr zrrrr rzzrz rrzrr rrzzr krrrz 
rrzrr rrgrr rkzzz rrrrz zrrrk zgzzr zrrrr rrrrr rrrrz zrrzz rrzrr rrzzr wzrgz rzrzz rkzrr rzrrr 
rzrrz zrrrr rrrrz rrrzr zzkrz rrkrz rrrzk rrrzz zzzzk zzrrk rrrzr rrzrr krgkz rrrrz rrrrr rrrzr 
rzzrr zrrrr rzrzk rzrrr rrrrr krrrr krkrz zrrzr rrrrr rrzkk rrzzr zrzkz rrrrk rrrrr rrrkr rrzrr 
rrrrz zrkrz rrgzz kzrrr rrrrz zzzrr rzzkr zrrkr rzrrr zzrkr rrrrr zrzrr zrrrr rrzrr kzgnz rrrrz 
rzrrz rrrrz zrkrr rzzzr grrrz zzkrr rrrrr rrzrr rkrzr rrrrr rrzrr zrrrr czrkr rrkrg rzzzn rzgzz 
rzrzr rkzrr rzzzr rzkrr rrrrr zzzrr rrzrr rrrrr rrrzr zrrrr rwkrr rrrkz rrrrz zrrrr zzzrw rrrrr 
krrrr rrrrz zrzzr kzzrz rrrrz rrrzr zrzrr rrrkr zzrrr zrzzr rrrrz krrrr rzrrr rrzzr rrrrz rrzrr 
zrrrz rrrrz zrrrw rrrzr rzzgz rzkkz rrnrr rrrrr rrzrg rrrrr zrkrr grrrz rrkrk kgzrz zrrrr zrrrz 
krzzz zrrrz rkkzr rrrkr rrrrr rrzzr zrrzr rrrzr zkrrr rrkkr rzrrr zkzrr krrkk rzzrr nrrzr grrzr 
rkzkr rzrrr rrrzr rrrzr zrzzr rrrnr grrrz rrrrr rzrrr zrrrr rrrzr rrrrr zrrkz rrrrr rrzzr zzrrn 
nzgrr rrkzr zrkrz kkrzr rzrrr rrrrr zrrkr rrrrr rrzzr rrrzr rkzrr rrrrr zrrrr zrrrr rrrrr rrrrz 
rrrzr rrzrz rrrzk rzzrr rrrrk rrrzr rrrrk rgrrr zrkrr zrrzz rrzrz zrrnz rrzrr rzrkz kzrrk rrkrk 
rrzkr gzrrr rkkrr rrrrz rrzrr nzrkr grkrr rzzrr rrzrr zzrzr zzzrz rzzrr zkzrz rrkrr rrrkz rrrrk 
zrzrr rkrrr rrrrz krrrr zrrrz rrrrr rrrrr rrzzr rrrrr rrzrr rrzrr zzrrr zrrrz zrrrr zrrrr rrrrr 
krzrr zzrzr rkrzz rkrrr rzgzk rrrzr znrzr zkzrr rrrzr rrrrg rrrgg krzrr rrrzk rrrrr rzzrz zrkrz 
rrkkr rkzrr zrgzr rzgrg rzkrr rzrrr rrrzr rrzrz rzrrr zkzrr zkrrz rrzrr kzrzr rrrrr kzrrk rrrrr 
rrkrk rrrrz rrrzz rrrzr zrrrr rzrzr zrrrr zrkkr rrzrz kgzgz grrrr zrzzk rkrrr rkzrr kzrzr kzzrr 
rrzrr zrrgr rrzrr rrrrr rkrzr rrrkr zrrkz zrrzg zzkzr zzrzk zrzrz rrrrr kzrrr grzrk rkzzk rzrrr 
zrrrr rrrrz grzzr rzrzz rkrrz rrrrr krrrr grzrr rzzrr rkrzr rrrrr krrrr rrrnr rrrzr zrrrz krrrr 
rzzrr rrrrr rzrrz rrrrz rzrrr rrrzr rkrrr rkrrr rrrrk zkrkr zrrzr rrrrr rrrnr rzrrr rrrzr rzrrr 
rzrrr rrrzr rrgzz zrrrz rzrzk rzrrr rrzzz rrrrz rwrrz zzrrr rrrrr rrrrz zrrrr rrrrz rrzzz kzzrr 
krzrg nrrrk rrrnr rzrrr nrrzr rzrrr rrzrr rgkrr rnrrr kzrgr rrrrr zrrkr rrkzr rrkrr rzrzr kzrrz 
rzrzr rrrzz rzrkr rzrrz rrrrr rzrkr rzrrr rrrrr rkrrr rrkrz krrwz rkkzr rrzrr rzzzr zrzrr rrzzr 
rrrrz gzkrk rrrrr grrkz zrzzz rrrkk zkrrr rrzrr zkkkr rkkzz zrrrr rrzzr zrrrr rnrrz rrrzk zzrzr 
rzrrr rzrzr rzrrr rrrrz rrkrr rzrzr rrrrr rrrrg zrrzr rzrrr rzzrr zzrzr rgkrr rrrrr zrkrr zrrrr 
rzrrr rzrrr rrzzr rrrrr zrzrr rzrrr rkrrr rrgzr rrrrz rrrrr gkrzk rrrrr zkzgr zrkrr zrrrr rnzrz 
zzzrr zrrrr zrrzz rkrrr rrrzz zrrzr rrzrk zrrzk rzgrz zrrrz rrgrr rkrrr rrrrr rkrrr rrrrz rrrrr 
nrrrr rrrzr zrkzz zrzrr rrrrr rrrzr rkzkr rrzrr rrrrn rrzzr zrkrz rkzrr rrrzr rrrrz rgrrg rkkzr 
zrzrz zrkrr rrrzr rrzrr rrrrr rgrrr zrrzr rrrrk rzrrr rrrrr rkrrk rrrkz rrrrz rrrrr zkrrr rzrzr 
rrrrr wzrkr rzzrz zrrrr rrrrk zrzrr rrrrk kzrrr rkzrr zrrkr rrrzr zzzrr rrzrz rrrrz rrzzz zrzkr 
zrrrr rrrrk zkrrz zrzrz kzzrz rzzrz krrrr zrrrr rzrrr krrrr rrrrr zrzrr rrkrr rzrrr zkrzr rrzzk 
rrrzr rzrzr rkzrr rzzrr rkzkr rrrrr zrrrr rgrrz znzzr rrzgr rrrzz rzzgz rgrkr rkrrr rgrkk rrrrr 
rzkrr kzrrr rkrzr rrrrr zzrnr krzrr rrrrk zrrrr grrzr rzzrr rzrgk rrrrr rrrrz rrkzr krrrk rgzrr 
zrzrr zzgrz rzzrr zrrrr grzrr rrrrr rrzzr rrrrr rzrzr rrzrr rrzgr rrrrr rrrrz kzrzr zrrzr rgzgz 
rrzrr rrrzr rrzkr zrzzr rrzzz zrzrr zrrrr rzrrz rrrrr zzrrr rzrrr zrrzr rkrrr rrrzr rrzrr rzzrr 
zrrrw rkzrz rrzzk rgzrz rrrrz rrkrr rrrrr rkrrr rzrkr zrrrz rzzgr rrzrr rzrrz rrzgz rnzrr rrrrr 
zrrrr rzrrz rrrrk rrrzz rrrzr zkkrz krrrr zrrrr rrrrr grrrr rkrrr rrzrz zrrrz rkrrz rrgrk zkrrr 
gzrrr rzrrr zrzrk rrzrk zrrrr zzkrz rrnrr zzrrr rrgrr rzrkg rrzzr rrzrr rrrrk kkrrr rrrrz zrrrz 
rrrrr rrrrr rrrrz rrrrz rzrrr rrzkk krrzr rrzrr rrrrz rrrgg rrrrr rrrzr rrrkr rrzgr grkrz rwrzr 
rrrrr zrkzr rrrzr zrzrz rrkrr rzkrr grrrr kzrrr rrzzz gzrrz rrrrz rzrrr kkzrr rrrrz zkrrz rrzrr 
rrrrr rrzrr rrrrr rrrrr rzrrr rrzrz wzrkr rrrzr krgrr rzrrr rrrrk zzzzz rrrrr zkrzr rrrrr krgrr 
rrrrk rrzkr zzkrr rwrgg zzrrz krnrr zrrgz rrrrr krrrz rrrrz rrrzr zzrrr zrkrz rkzzr rzkrk rkrzr 
rrkrk rrrrw zrrrz rrrrz rrrrr zrrrr rrrrz krrrr rzrrz rzrrr rzrrr rrkzz zrrrg krrrr rrrrr rrrkr 
grrrr rrrrr nrrrz rrzrr rrrrr kzzzr rgrrr zrkzk rrrrr rrrrr rrrrr rzrrz rrrrz rrrkr zrrrr rrrrz 
gkzrr rrrrz rrrkr zzrzr rzzrr rrzrr rrrzz rzrrz zzrrr rkzrz rrrrr rrrrr rzzkk rzrkr rczzr zrzzr 
zrrrw rrrzr rrrrr rrrzz grrrr rzzzr rrrrr rkzrr rgrrr kzrrr zzrrr rrrrz rrrrr rrrrr rkrzz rzzrr 
zrzrz nzrrk zzrrr zrkrr rzrzr rrnrk zrkrr rkrzg zzrrr zrzrk rrzgz rrrrr grrrz rrrrz rrkzr kgrrr 
rrzrr rrrzz rrrzk krrzz rrrzr rrrzr rrgrr zrrrr rrrrz zrzrr rgrrz rrrrr rrrrr rkkrr rrrkr zzrrz 
krrzk rrrzr rrrzr zrrrr rrzrr rrrzr nzkkz rzrrr zkrzr zkrrz krgzr zrkrr zrrgr rzrzr rzrzr rzkrg 
rrkrz rrrzr zrrrz rrrrr zrzrr rzrrz rzrrr kzrzz rrrrr zrzkr rzrrr krrrz zrgrg rrrzr zzrrr zzrzr 
zrrrr zrzzg rrzrr rrrrr gkzrr rzrrr zzrkz zrrrr rzzrr zgzrz rrzrr ggrrr rrrrr zzzzr rrzrr zrrrr 
nrrzz rrrrr rrrgr rrrrr zkkrz rzrrr rrrrk rrrzr rrzrk rrzzr zrrrk rgrrr rrrrr zrrrg rzzzr rrrrz 
zgrzr rrrrr rrrrz rrrrk rzrrr rzrzr rrrrr rrzrr zrrrz rnrkz rrrkz grrrz zrrrz zrzzr rrrrk rrzrr 
zzrkr rrrrr krzzr zrrrr rzrzr rrrgg rzrkk rkrzr krkrz rrrrr zzrrk rrkrr zrrkz rrzrr rzrzg zrrrz 
rrrzz rrzrz rrrrr zgrrr kgrrr rzzrz zzkkr rrrrz rrrzr zkrzr rrkrr zrrrr rrrrz rrzzr rrzrr rkrrr 
rxrzz krzrz rrrrr zrzzr rrrkz rzzrz krkrr rzrrr rrzrr rrkrr gkznr zrrrr rrzzz rkrrz rrzzr rrrkk 
rkrrr rkrrz rrrzr rzrrr rrrrr rzzzr rzrzg zzrrr rrzrz rrzkr nrzrr kzrgr rzrrr rrrrz zzkrz rrrzr 
rrzrr rrrrr zrrzr rrrzr rrrrr grzrz rrrkr zrwrz rkrrr rrrzr zrrzr rzrrr rrzrr rrkkk rzrrr zwrkr 
zrrrr krrkr zzzrr rrrrk zrrzr rrrkz rrrrr rrrzr zgrrr rzzrr rrzzg rrzzr rkrzz rzzzr rkzzz krkrr 
rrzzr rrrrr rrrrr krzrr rgrrr rrrrr rrrrr rkrrr rrrzr rzzrr rrkrr zrkzr rkrgr zrrzk rzzrz zrrrk 
zrkzr rrkrz rkrrr rzrzr zrzzr zrgrr rrzrr rzzrr rzrzr zrrkr rrrzz rrgzr zrrrr zzrrr rrrzz zkrrz 
zrrrk rrrrr rrzzr rrzzz rrrrz kzrzz krzgz rrzrr zzzrr rrrrz zrzzz rrrrr zzrrk rzzrr krrrz rrrrr 
zzzzr rrrrr rrrwr kkrzr rzzzr rrrzr rzrrw rrkrr zrrnr rrrrr krrrr rrkrr zzrrk rrrgr zgrrr rrrrz 
rrrrr rrrkr krzrz rkzrz rrkrr krrrz rrrrz rkrrr rrrrr gzrkz zgrzr rrkrr rrzrr rrrrz rrrrr rzrzr 
krrrr rzrrr rzrkr rrrrr rzrrr znzzr zrzzr rkrrr rrrrz rkrrz rrzzr rrkrr rrrrz zkkzz zrgzr rrrrk 
rrrrz zrrgr rrrzk zrrzg rrrrz rrrrr rrrzr rkrrr krkrr zzzkz zrzgr rzrrr rzrzr rzrrz rrrzr krrrr 
zrrrr rkrgr wzrrr zrrzz krrzz rrgrr rrrrr rrrrz rzrkg rzrrr rrrrz zrrzr zkrrr rrrzk rrzzr rrkrz 
rzrrr rrrrr rrzzz rzzzz zrkrk zrrrk rrrrr rzzrz rkrcr zzrrr gzzrk rzrrr rrrrr zrrrr rrzrz rzzrr 
zzrrz rkkrr zzzkr rrzzr rrrzr rrkrr rrrzk rrrrr rrkrg rzzrz krkrz zrkzr rrrrr rzrrr zrrrz rzrkr 
rrrgr kzrrr rrrrz zkrzr rrrnk rrzrr rzrzr rrrrx rrrnr rzrzr rrrrr zkrrr rrrzr rrrzk zrrzr rrrrr 
zrrrr rrrzr rrrzr rrrzn rrrrr rrzrz zzrrr krrzr zzrrr rzrzr rrrnr gzrrr grzzr zrrrn rkrrr rkrrr 
krrrr rrrrr rrzrr rrgrr rrnzr rrrzk rrrnr rrrzr zzrzr rrrrz rrrrz rrrzr zrrrr krrrr rzgrr zrrzk 
rzrkz zrkrr rzrrz rrrrr rkzzz rzrzr rrrkz zrzrk zrrrr rrrgz zrrzr zrrrr zrrrr rrrzr rrzzr rgrrr 
rrzrz rrrkk zrrrr rzkzr rrrrr rrrrr zzrzz zrrkz rrzrr gzzrr rrzrr rrkkr zrrzz rrzzr rrrrr rrrrr 
rgrrr kczrg rzzrr rrrzr rrrrr rrzzr rrrrk rrzkz zzrrr rrrzr rrzrr rkrrz rrrrr zrrrz rrrzr zrrrr 
rrzzr rzzrr rzzkr zzrrr rzrrz krrzr kzzrz zgrgk rrrrz zrrrr rgrrz rrrgz zzzzr rgzzr rzzrz zrrrz 
rrzrg zwrrr zrzrr zkrzr zrzrk rrrkr zrrrz rrrzr zrzrz rrrrr rzrrr rrrrc zrrrr rzzrz grzzr rrrrr 
rrrrz rrkrr rrrrr rrkrr rzrrr zzgzr rrzrz rzrrr kzrrr rrzrr zzrrr rrzrr rrzrr rrrrg rkzrr rzrzr 
krzkr gzzkz zkrrr zzrzr rrzgz rrrzz zzrzr rrrrr rzrzr rrrrr zzrrr rzrrr rrrrr rkzrr zrrrr rkzrz 
rrnrr rrrrr rzrzz rrrkr zzkrr zkrrz rrrrr zrkkr zrrkr rrrrr grrzr zzrrr rrrzr zrrrr zzrzr rrrrr 
rrrzr rzrrr rrzrr rzrzz zrrrk zrzrk rrrrn rrrkr zrrrz rrzrr rrgzr rzzrz zrzrg rrrgr krkrr krrrr 
rrzkz rkrrz rzzrr zkrrz grrrr rrzzr rrrzz zzrrk rrrzr rrkrr rrrrr zrzkr rrzrr rzrrr rrzzr rrrzr 
zrrrr rrrkr rrrrz zrrzr rzrrk zrrrk rrrgr kzrrr rrrrk krrrk rrzrz rzzkr rrrrz rzrrr zzrrk rkzrz 
rrzzz rrrrr rzrkr rrrzr zzrzr rrrrr zrrkk kzrrz rrrzz rzkrr rzrrg rrzzr rrrrk rrrrr rrrrr rrzrz 
rkzrr rzrrr zrrrr zzrrr rzrrr rzrrz rzzrr rkrzr rrrrr rkrrr rrrrk rzrrz rrrgk zzzrz rzrrz grrrr 
rrrrr zrrzz rzrrr rrrzr rzrkz krrkr rrrrz zrzrr zrzrr zrrrr zzrrr rrrrz zgrrz zrrzr rzrrr rrrrr 
zrzkr zzrrr rrrkr rrzrg zrnrr rzrrr zrkrz rrzgr gzrzr rrzzr rrrzr zrrrr rrrrg zrrrr zrrrr rrrzr 
rrkrr rrrrr rrrzr rrrzr rzzrr rrrzr rrrzr rrzzr krrrz rzzrk rrrrr rrrrr zzrrr rrzzk rzrgr rrrrr 
rzzrz zrrrr rrrzk rzzzr rrrzz rrzrk zrrzz zrrrr rrzrz rrzrr rrzrz rrrrz rzrrr zrrzk rrrrk zkrrn 
rrrzr rzrrr zrrzr rzzrk rrnrr rzrkr kzzrr rrzrz rgrrr rrzzr rrrrr zrzrr rznrr wrgrr zrrrr rrzrr 
zrrrr rzrrr rrzrr zrkzk rrrrr rzrrr rrrrz zrrrk rkrzr rzrrr rrzrr zzrzr zrrrk rzzrr rrzrk grrrk 
rrrkr zgrrr rrrzr zzrkr rzrrr krzzr rrrrz rnrzr grkrz zrrrk rzkzr rrrrr rrrrk rrrrr zgkrz zrzrr 
rrrzr rzrrg zgnrr rrgkr zzgnr rzzrr rrgzr rrrrg rrrrz rkrzk rrrrr rzrrz rzzrr rkrrr rkrzr rzrzk 
rzrrr rrrzr rzrzr rzrrr rzrrr zrrrr grkrr rrrrr rrrrr zzzrr rrzrr rrrrr rzzrz rrrrr rzrrr zrrrr 
zrrrk rrrrz zrzrr grrkr zzrrz rrrzr zrgzz zzzrr zrrzg rrrrz rrrrr rrrrk zrrrz rrzzr zzrzr kzrrg 
krrzr rrrrr rrrrr rrnkr zrzkr rzgrr rrrrz rrrrr grrrz zrzrr kzrrr nzrrr zrrrz zzrrr rrrgr rrrrr 
nrrrr rrrrr rcrkr rgrzz rrrrr rrrrg zrrrr rzrzr krzrr rgrrz rgzrr rrkrr rzrrr rzrkr rzrrk rrrrr 
rrkrz rrrrr rrrrr rzrrk rkrrk rrrrk rrkrz rzrzz rrrrr rrrrr zrrrr zrzrr rrrrr rrrrr rrrrr rrrrk 
grrzr krzrz gkkrr rrrrr kzzrr rrkzr nrrrz rrzrr zrrrr rrrrr rkzzr rrrzr rrzrr rrrrr zrrkr rrrrr 
rrzrz kkrzz rrrrz zrrrr rrrrr rrrrr rrrzz zzrrr rzrrr rzkkz rrzzr rrrzz rzrrr rrzrk krrrz rrrrr 
rzrzr rrrrr rrrzz zrrrk rrrkr rrrrz zzrzr zrzrr rkrrz rrzzk rrkrz rzzrr kzrrz zzrkr rrrrr rrzrr 
rzzrz rrzrr rrrrr zzzrk zzzrr rkrrz rzkzr rzrrr rrrzr grrzz rrrrr rrzrr rkzrr rrzrr rrkrr rrrrr 
grrkr zrrrz krrrr rrzrz rkrrr rzrzk zrkkz rrrrr krzrr rkrrr krrzr zrrzz zzrzr zrrrk zrrrr rrrrr 
rzrrz rrrrr rgzrr zrrrg zrrrr zzrrz zzrrk zrrkr rrrrr zrkrr rrzrr zzrrz rzrrr rrzrr rzrrr rrrrk 
rrkkr rznrk rrzrz rzrzr zgrzk zgrrr rkzkz rrrzr ggrrr rrrrr rzrzr zzrrr zrrrz zzrrr rrzrr zrrrk 
rrrrr rgrrr rkzzz rrzrr rrrrr zrrrr rzrkz rrrrr zrrzr rrzrr rzzzg kkzzz zrrrz rrzrr zrrrr rrrrz 
zrkzz rkrrr zrrzr rzzrr rzrkr rrrzr rrrzr rrrzr krrrr grzrr grzrr zrzgr kgrrr zrrrz rrrrr rkrrz 
