ccccc kmccm mkcck kkccc kkccc kgkck ckckc skckc ccccc ccccc mcmcc cckkk kkcck cmcck ccccc cmcks 
cckmc kcckc kckcc cckcm cccck ckccc cckcc ccccm ccccc ckckc ckcmc cckmc cmccc cscmk msccc kckcc 
ccccc ccksc scccc ccccc kckmc kcckk ckcck cckcc ccmkk ckckc kkccc cckcc ccccc kskmk ccccc mcckk 
ccccc cmkck cckck cqccc ccccc cscck ckckc cmcck ccmcc ccccc mccck mccck cccck ccccs ccckc ccscc 
kcckc kccck cccmc ccccc cccck ccmck kckck ccckc ccscc skmcc ckkcc kcmsk cckcc mcccc kccck kcccc 
skckc ccckc ccksk cccck cckcc csmmc kckck ccckk kckcm kcccs ckcmc cccck kmcmc kcccc kccqs ckkcm 
kcckc ckcck kckkc ckckk ckkkc kcckq cccck ckccc kcccc kccck ckccc cmckc ckckc ccccc mcccc kcccc 
cckkk mcccc kckkc cgkcc cckcc cckcc ckmcc kcccc ccccc ckckc ccccc kcccc ccckc ckcck cckcc ckccc 
ccccc ccckc ccckm kckcc cccsc ccccc ccmcc mckcc ccccc cckcc kccck ccccc kckcc kccsc ccckc ccccc 
ccccc ccgcc kcccc kccck ccckc ccccc cccgc kcccc kcckc ccckc kmscc ckckk cccck cccsc ccccc kcmkc 
mmccc ccckc kcckc ckccm kckcc mcckc kcccc ckccc cccck kcckm ckkcc cccmk ccgcc kccmc kcccc kkkmc 
cckmk ccccc cccks mckkk cccgk ccccc kcckc ckskk cccck cccck ccccc ckcck cckcc cgccc ckckg ckccc 
ccccq kccck ckckc ccccc ccccc ksccc ccscc cckcc ccccs mcccc cccmm ckccc gccck ckkkk ccccc ckmcc 
cccmk kkkcc ckckk kkcck ckccc ccckc qckcc gkcck ccccm kkccc cmmcc ckcck ccccc cckcc mkkcc kccsc 
cmkkk ckccc cckcc ckkks ckcck cckcc mkccc ccccc ccccm ccmmc cckkc cmkkc kkkkc ccccm mckcc kkccc 
cccks ccckk ckkcc cckkk kckcc kcccc ccmmc kmccc ccckk kkmkc ccckc ckccs ccccc cmckk kcckc csccc 
mccmc ccqck kmckk cckcm kcmcc csccc ccccc ccmcc ckckc kccmc kccck ckccc cckcc ckccm ckccc ckccc 
kckcc kcgcc ccccc cckcc ckkcc kcskc mkmck ccmcc ccccc cckck ccckk kcmcc kkccm kcccc ckccc cckcc 
cgccc kkccc mcccc ccccc ckcsk cccmc cckcm ckccc cmccc ckcsc ckkck cckmc ccmkk ckccc ccccc cccmc 
ckckc ccckg ckcck ckckc cccck kckcc kcccc ccccc kcccc cccck kcckm ckcck cccck cckcc ccckc mcccs 
cckck ckccc csccc cmmcq kcccc ckmck kkskc ckccc kckcc cccms kkckc ccccc ccccc ckkck cckmc cccck 
cccck cckkc mcccm kcccc ccccc kcccc ccckc ckcck ccccc kcmmc cckcc kcccc ckckc cckcc ccccc cccck 
cmccc ccckc ccccc kccmk ccccc ckcck ccccc ccckm ccmck csccg ccckc ccckc cmkkc ckccc cmcck msckk 
kccck kcccc cccmc cccmc ccckc kcccc ckckk ccckk mcccc kckck kcckc ccmck ccccc ccckc ccckm ckccc 
kcckk mcccc ckckk ccccc ccckc ccckc ccccc ckcmc cmmcc cccck cccck ccckc mcmcc kmccc ccccc cmmcc 
cccmk cckkc ccqkk ccccc kcgcc kkccc cckcc kckcc ccckk ccmck kkccm ckckc smccm kkccc kckkc mkccc 
ckmmc ccccc ccccc ccckk mcccc kkckc ccccc cmccc ccckc kcccc cckcc cckck kcccc ccccc cckcc ccckc 
sckcs mcccc kccck skkck cccck ccccc ccccc cckcc kckcc cmkcg ccccc ccccm kkccc scccc kkccc ckkcc 
cccck ccmmc cckcc mmccc cckcc kkcck ckccc kcccc ccmcc cscsc ckckc cccck ccccm skckc ccccc cckcc 
cccmm kkccc mccmk ccccc kkkcc ckcck ccccc cckkc cmckk kcccc ccccc cckcc cvckc ccmkc ccmkc csscc 
ckkck cmccc qkkcc ccccc ccccc mgccc cckcc kckcc kkkkm ccccc ccgkc ckksk kcccc cmccc ccccc ckcsc 
cccck ccccc kcccc cmcck ccccm ccckk cckmc gcsck cccmc cmkcc ccccc scckc ccccc cccck ccckc ckcck 
ccccc kcccm cckck ccccc kcccc kkkck ccckc ccccc ckckc ckccc ccmkc kcccc cmmck cmckm ckccc ccccc 
ckckc cmckc cckkc mcccm ckckk cckck ccccc ccckc cckkk ccmcc cmkcc cccmc ccckc cccmc ccckc cckcc 
cckcm ckmcc cccck ckccc kskck gccck ccckc kkccc ccccc mcmcc ksccc ccccc cckkc cccck ccccc ccccc 
kcmmk cckcs ckckc ckccc cccck ccmmc kccmk kcccc ckcmk mcckg cckcc ccmkc kckcc ccccc mckcc kcckv 
ckckk ccckc kkccc ccccc kkccc ccccm kcccc kccck ckkcc ccccc kcckc ckccc ckkcc kccck cmccc ccckk 
ccccc kcckk kccck ckcck ccccc kckck ckccc cmccg ccccc qcccc mmckk kcccc ccccc ccccm ckccc cccmc 
cccck kccck kkkcm cccmc cmcck ccccc ckkck cmcck kkccc cccmc cmccc cccck kkscc mkmck kkcsk qcccc 
cccmk ccccc kcckc ccckk cckcc kcckc kkmcc cckck cmcck ccccc ckscc sccck cckcc cmckc kcccg kcckc 
kcccc kcgcc kmccc cmckc ckckc cckmc cccck ccccc mmccc ckccc ccccc ccckc skccc ckckc ccckk cckck 
cccmk kmccc ccckc ccccc gkccm kkckc ccccc cmccc mcckc cckcc kcccm ccmck mcskc ccccm ccmmk mcckc 
ccccc kckcc kkckk kkcks kkkcc kcckc ccmsc ccccc cccmc ccccm ccccc ccccc mccck ccccc mkcck cgccc 
kkckc kkkcc cccsc ccccc ccccc cqscc cckcc ccccc ccckk cccsc mcccc mccck ckckc ckccc ckkcc cccmc 
cccck cckkc kmccc ccmcc ccccm scckc cckck ckkmk kckck ckccc cckkc ccmcc mkmck cckkc kgmmc cmccc 
ccckg ckccc mckcm scccc cckcc cckkc mckcc kcckc ckkcc ccccc ccccm cmccc cmkcc cccmk ccccc ckcck 
cckkc ckcmc ccccc ckkcc ccccc ccckc sccck kckck cckkc ccmcc cmckk ckcck ckccm mckcc cmckc kqkmm 
cccmc mcsck ckccc mcccm ccccc kcccc kckkc kkscc ccccc ccccc cccck cckcc ckqck kcccc kccmc ckckc 
kcccc ccckc msccc ccccc ccccc kccck kmcck kckkc ccgcc kcgcc ccckk sckcc kckkc cccck kcccc ccccs 
kccsc ccccc kkcck cccck ccccc ckccc cccck cmccc cccck ccccc ccckm ccccc ccccc ccmcm kcksc ccccc 
kmkcc ckccc kcccs cccmc ckckc cckkc ccccm cmcck cmmcc ccckc ckkck ckcmc ccccc ckccc ccckc kcccc 
ccccg ccccc cckcc csccc ckccm ccmmk ccckc mkmkk cckmk kccck kmkcc jcckc ccckc ccccc mcsck cccss 
ccccc ckskc ccckc kcckk ccmcc kccck kckcc kkkcc ccccc kkccc ccccc ckccc ccccc kkcmc kcccc cckmc 
ckccm ccccm ckkcc kccmc ccmcc ccccc cmccc ccccc ccmkc ckccc ccccc mccck cccsc ccccc cckck mcccc 
kcckc ccmcs gmkck mscmm kmckc smcck cmcks ckccc ccccc ckkcc cckkc ckccc cckcc kmkkc kcccc ccckk 
cccmc cmkcc cccmc ckccq ckkcc kcccc ccccc ccccc mkksc kcccc cckcc skkkc ckskc kccck mckcc cccmc 
cccck cckcc ccccc ckccc cckcm kcmkk sckcc ckkkc cckcc kckkc cccck kcccc kcckc ckkcc ccccc ccccc 
mckcc kcccc ccccc ccccc cccmc kcckm ccmcc ckskc ckccc ccvcc ccccc cckcc ckckc cccmk kcccc csmcc 
cckks cqcmm ckccm ccccc ccccc cccmm kcckc kcccc ccccc ccccc cccmc kckcc cccms ccmcc ckkcc ccccc 
ccccc mkccc ccccq ccccc kkcgc cckcc kmmcc ckccc ccckk ckckc ckccc cccsc ccmcc kcckc ckccc mckkk 
cckgk ckccc mmccm ccmcc mcccm kcksk kkmcc kckkk kcccc kcccc ccmcc mckck kcccc ccccc cckcm kcmcc 
cccmc ccccc skcmc cccck ccccc cckck kcckc ccmck ccmcm ccgcc ccccc ccckc ckccc ccccc ccmcc kccmc 
cckmc ckmcc skkcs ckcck sckkc ckcck mkccc ccckc cmccc kkckk cccmc cccmc cccck ckkcc kcmcc ccccc 
kkckc ckcsm msccc ccmkc kcccc ccccc gcccc ccccm mcccc ckmcm cccss cmccc csccc ccckc ccmkk kckmk 
mmkkc ckcmc ccccc kccck ccccc mkkcc ckckc ckccm gckcc cckcc cckkc kmkcc ckckc kcckk kkccc ccccc 
mcccc mmkcc mmckc ccmcc ccccc sccsm cccmc ccskc cccmk mcccc ckccm ccccm ccckq cckmc cskcc scccq 
kkcck cckcc ccccc ckccc ckccc cmccm cckcc ccmcc ckkcc ccckc mckkk ccsmc ckkck cckcc mckcc cckck 
ccccc cckcc ccccc mmccc cckcc ccccc mcccc ccccq skcck cccks ckccs ckcck ccckk cckcm ccccc ccccc 
kckcc ccckc ccccc cckcc ccccc cccck ccccc mckck cccck csckc ccccc cckcg mckkc ccscc scmkc kccmc 
ccccc kkccc cccck ccccc ckcck smmkv cckcc kcckc mcccc ccccc scckk ccckc kkkkc scccc ccckc ckkck 
ccccc kcccc ckkck kkccc ccccc cckcs kckcc ckkcm kccck kkmcc ckckk cckcc scccc cmcsc kcccc ckckk 
mcccc kmccc ccckc ckccc mgccc cccck ckckc mkmkc kcckc ccmck kkksk kcccc skckk mckmc cccck cccks 
ccccc ckccc ccccc cckcc ckccc scckk cckck ccckc cccck cckkc ccccc kkcck ccckc cckcc kcccc ckccc 
ccccc kcckc ccccc kckkc ckccc ccmck cckkc mkqks kckcm ckccs ccsmc ccmkk cckcc ccckc cmkkc ccckc 
kkckc ccccc kkkcc ckkcc cckcc cckkm cckcc ccccm ccckc ckmcc kccks ccmkk mcmcc cckkc cmskc ckckc 
ccccc ccccc ckkcc cmccc ccckc kccck cccck ckkcc ckccc kcccc ccckc ccckc gkkcm cckcc ckccc ccccc 
ccckc kcccc ccmkc cccck kmkcc ccccc ckqkc kcscc ckcck cmmkm kcscc csccm cmckc kcmcc kcccc kcckk 
kcckm cckkk ccccc kcckk ccccc cccsm csccc ccccc ccksc kcccc ccccc kcckk ccccc kcckk kcccc kccmc 
ccscc kccmc ckccc ccccc kcckc gcccc ccccc cccck kccmc cckck cmsmk ccsmk mkkcc ckkck kcmkg ccmkk 
ccckc cgckk ccmcc ccmck ccccm ckccc cccck cckcm cmmcc ccckc msckc ccccc cqckc ckkcc cckcc ccccc 
ccccc mccmc cccck ccccc skcmc kccck cckcc ckccc cmcsm ckcck ccccm kccck cckck ccckm ccvkc ccckc 
kkccc ccckc kcckc cgcmc kckkc cckcc ccccm kccck cmccc mkkcc kcckm cmcmc mckkc cckck ccccc kckcc 
kcccc ccckk ckkmc kcccm ccccc ckcck msccc cccck kccck mkckc cckcc cckcc ccckm cckcc kcmcc kkccc 
cccck ccckc ckccc ccmck skckk ccccs ccccc kkccc ckkck cccck ccmck kkcck ccccc ccccc ccckk csccc 
ccckc ckckk cckkc kcccc ckkcc cmckc cckkc ccckc kkkkc ccccc cckcc cckkc cckcs ckscc mcgcc ccckc 
ckckc ccckc mkgcc kccck ccccc cccck kkkcc ckckc mcscc mcckc cckcc ccccc cckcc cccck mckkc kccmc 
cckcc ckcsc ckccc cccsc kccck cckmm kckcc kcmcm qckcs kckck ckckc mkkck cccck cmckm ckccc kcccc 
ccccc ccckc ckccc mckcc cccsc kcckc cccck ccccm cccsk cmkcc ckccc kckkc cccck kckkc ckccc cckck 
cccmc kcckk kcckc csccc ccckm cckcc ckscc ccccm ccccc cccmc ckccc kcccc ccccs ckckc cgcck ckccc 
cckcc ccscc kccmc mckcc mcccc skkcm cccsc kcccc kckcc ccccq kcscc ckmcc ckkcc cccsc ccccc mkkkc 
ccccc ccccc ckccc csckk ckkkc kcmkm ckcck ccckk ccckc ccmck ccccc kckcc ccccm kcccc kcccc ckcck 
ccccc csccc cmcmg ckccm csccc ccskc kccck gckcc kcckc ccccc csccc ccccc ccccc qccmc ckccc ccmkc 
ccccc ccckc cckkm ckccg ccckc mcccc ccmkc ckcck mckcc kmkcc cckcc cckcc ckkmc kckcc kcccc ckmsc 
cccmk ccccc ccccc cccck cckck ccckc ccccc cckcm kcmck ccscc csmkc ckccs ccccc kcccc cckcc mcskc 
ccccc ckccc ckccc csckc mcmcc kcmcc cmcck kkccc kccck kcccm cccck ccccc skccc kckcs ccccc kmccc 
kccmc ccmcc csccc cckkc kkckk ccmcc mccck ckckk kcmmc ccccc kmccc cccck kcccc cccck cccck ckccc 
ccccc ccccc ccckc cckcc gcccc ccmck kkccm kkccc gcmcc ckskc cckcc mkckc kcccc ccccm kccmm ccccc 
cckck cccck ccccc cckcc kcccc kcccc kckkc kcccc ckkck cckkc kckcs cccmc kccmk gkckm kcmcm ckccc 
cckcc ccckm cccmk kkkcc kccck mkccc cccsk ckmcc kkckc ccckc ccckc mcckc cccck ccckc ckccc cmccc 
cckcc ccccc mcmcc ccccs kkckc ccmcm kcccc ckckk cmccc ckckk ccckk cscmk mkckc ccckc ccccc cskck 
scccc cccck cccck cckcc cmccc kcckc kccck cccck cckcc ccckc mcccm kcccm cckcc qcckc ccccc ccckk 
cckcc ccccc cckcc kcckk cmccc kckmm kccck kmckk ckkcc ccccc cmccc cccck cskkc kccsc cmckk ccccc 
sckcc kcccc cckkc mcccc cskkc mcccc ckccc kcccc csckc cmcgc ccmck ccccc kkmcc cqccc cccsk csccc 
ccccm cckkc ccccc ccccc kckcs ccccc kcccc kccqc kcccc cccck mcckc cscgc cccck mcgkc kccck ccccc 
ccckc scccc ckkck mcccc cckcm ccccm kckmc ckcmc cccck ccccc ccsck cckkc kkcck kccck ccccc ckcgc 
ksckc ccckc ccmcc ckkcc ccccc ccccc cckmc cckcc cmccc cccms cqccc ckkkk ccccm ccscc ckcck ccccc 
kckcc cckcc cckcc kckcc ccmkc kccck cckcc ccccc ckccc cgckk cmccc ckkcc cckcc mcccc ccmcc kcccc 
cccmc ckscc ckccc mkkcc ccccc ccckc kccsc cccck kkckk cckcc kcccc ccckm cckcm ccckc cckcm kkcmc 
cckkc kcccc ckccc kcccc ccmkc kcgcc ccckc ccckc ccckc kcccc gkgcc ckkkc ccccc ckcmk ckckc ccccc 
kkkcc ckccc ckccc ccccc kckcc cccks cckkc kgccc cckcc ckccc ckccc mcckk kcccc kkccc cckcm cckck 
ccccc ckccc ccckc ccccc kcckc cckmc kcckc kcccc ccccc ccccc ccckc mcmcc kckmk skckc mccck mcckc 
ccccc kcgkc cckkm kcckk ccccc ccccc cccck csscc cccck mckcc cccmk ckccc ccccc kcccc cmcmc ccckk 
cccck kcccc cccck ckscc kkkgk kkckc ccccc ckccc cckkc ccccc ckkcc ccccc kccck ccmcc ccckc ccckc 
cccck cckcc cmckc kccmk kckcc kcmcc cckkc kcksc ccccs cccck kcckc ccccc ccccc ckcck ccccc kkckc 
cckkc ccccc kccck mcccc kkccc ccckc ccccc ccccc cccck kkkcc cccsc kccck ccmck cccck kccck ccccc 
ccmck cckcc cccmk cckcc cckkc ccccc kgcmc ckccc cccck cckkk gmmck ckcck ccccc mcgcc cccmc ckccc 
cckkc mgcmg cccck ccckc ckccc kckcm kcccc cmccm kcccc mcccc ccccc ckccc cskkk ccckc mckkc ckmcm 
ckckc ckccc mcqcc kkckk kckck ckmck kcccc ccckc kccmc ccccc kccck kkvkc kmkcc kkccc cqmcc ccckk 
mcccc kcckc ccskc kkccc ccccc ccgcc ccccc ccmkc cmckc ccqcc cccck kccmc cmmkc cckcc kcccc cckmk 
ccckk ccccc ccccc cccck ckcsc cmckc ccckc cckcc kcccc ckcmc ccmcc cckcc kcccc ccccc skccc kgkcc 
ccccc ccccc kcccc ccksc kcmcc cccck ccckk ccmkc kkccc ccckc kmcmm ccksk cmccc kckcc cckkk kkmck 
kcckc kccmk ccckc kckkc ccccc cckcc kcccc kckkm ccccm mcckc cccks kckck cskcm kcmcc ckcmc kcccc 
kkkcg kcgck cskqc kkccc cckkm ccccc cmccc ckccc cckcc kckcm ccccc cckcc cckcc ckckc ckmkk ccckc 
ckckc ccccc cmccc kcckk kkckc kcccc kccck mcccc ccccc ccmkc cccck ckccc ckcck cccck kcmcc kcccc 
cckcc cccck vcckc ckccc ckcck kcccc cckcc kkcck ccccc cmcck ckkcc cccmm cckcc sccmk cckck ckccc 
ckcck cccck ckccc cccck cckcc kkccc cckkc skccc ccccc mcckc cckkc kcmkc kcckc ccckc cmkcc kcccc 
mkkkc ckccc cckkk kckcc mcccc cckmc kcccc cscck kcckc kcckc kccck ccccc ckccc ckckc cmccc kcccc 
gckck sckmm kccqc ccckk ccccc ckccc ccccc cckcc mcmcc ccckc kccck ckmck scckc kcccc ckccc kcckc 
ccckc ccccc mkkck kcccm ckckc cmcck ccskk kckcc cckmc ccccm cmccc mckkc ccccc kkccc cckcc cckkc 
cgkkc kckcc ccckc ccccc mcmcc cccsc ckccc kckcc kcccc ccgmg kckqc kscck kcccs ccckc cckcc ccckc 
ccccc mcccc kckkc cckcc kkcck ccckc cccmc cccck skccc csckc ckckc cccmc kckcc cckcc ccccc cckmc 
ckkcc cmccc ccccc ccccc kkkck ccckc kcckc ckmcc kkkcc ccccc ccmcc kcccc kkccc kmccc mcccc ccccc 
ckccc ckccc ckccc ccmcc cccmc mccmc ckccc kcccc cckcc cckcc ckckc cccck csmmc mcccc ccccc ccmkc 
ccksc kkkcm ccccc ckgkc cccck ccccc cmccm kckcc ccmmc cccck kmcck kgccc cckcc ccckc cckkk mcccc 
ckccc kckcc kcccc mckcc ccccm cccsc cccmm ckcck ckkcw kcccm ckmcc ccckc ccccc ckccc ccccc cccks 
cccck cckcc kckcc ccccc cccck ccmkc mkccc kkckc cccck ckccc cmkck kgccc kcccc mccmc ckkkc ccscc 
ckkcc ccckc msmcc ccccc ckkck cckcc ckskc kmcck kkkcc cckgc cmkmk ccmkm ccccc ckmcc ccccc scckm 
ckccc ccskc mcccc kcccm cckkk ckckc cckcm ccccc kccck kkcmc ccckc kkckc cscck cmckc ccccc ckccc 
ccckc kccck ckccc kkccc ccckc kmcck kccmc kcckc ccccc ccscc cccck cckcc cccck cckcc ccccc ccccc 
kcccc cmccc sccmc ccccc kcccc ccccc cgckm ccckc ccskc cckcc ccccc mmcck kkkcc cmkkc cmkkk cckcc 
kcmmc cckck ccccc kkccc cckcc ckccc kkckc cccsc ccccc cmckc cmccc cckck cskcm ccckc cmscc cmmkc 
ckccc mcgcs cmckc cskcs ckscs cccck cckkc cccck cccck ckckc kckmk ccckk ckckc kckcc kcmcc cckkc 
ccckc cmcmc ckckc mccck sckcc kcckc ccccc cmkkk ccccc cmcgc mcmck mkckc kckcc cccsk csccm kccck 
ccssc ccccc cccsc kcccc mcccc kcccc ksccc mmkkk skckc cccmk ckmck ccmck kckkc cckkc ccckc ckckc 
cckkc cskkk cckcc ccmcc ccmkc kcmcc mcccc kcckk ckckc cccck ccccc ccccc cckcg csccc ccccc kckcc 
cckmc cmccc ccccc mcmcc kcccc kkcck kcccc ckccc cmccc mkccc cckcc ccccc kccsc ccccm ckccc kkccs 
ccccc kcccc cckcc ccckc cccck ckccc ccccc ckccc ccccc ckcck mcckk kcckc ccmcc cccck ccscc kkckc 
kkccc cccck cmccc kcckc kcccc csckc cmcmk cckcm kcckc cmkcc ccccc ckkcc kmkcc mccck ccckk ccmck 
ccccc kkkkc ckkcm kcccc cccck cckmc cccqc kcccm mcccc ckcck cccck skmcc cckkc ccccc ccckc ckckc 
kmckc ccsck ckcsc mkccc cccck ccckc kcccs mkccc ccckc cckcc cmccm qccck ccckc kkccc csccc cmkck 
csmcc ccmcm mcmkk ckccc cgccc cckck kckkm ckckc ckcmm ccckk mcccm mmccc ckccc ckkcc ccckm ccccc 
mmkcc mcccc cmckc mkkcc ccccc cckcc kcmcc kkckc ccckc ccccg ccccc ccccc kckcc ckmcc ckccc ckccc 
ccccc cmkcc cccck cckck cccmc ccccc ckccc ccckc ckkck qcccc kckkc cckcc ckcks cmccc ccckc ccckc 
ckckc kcckc ckckk ccckc kkckm cckcc ccgcs ccckc ccckc cckck kckcc cccck cckcc ccckk cckkk mckkk 
kcccc ckkcc cckkc cckcc ccccc cckcc ccckc cccck kcmkm ccccc cckmk ccmkc kvckc cmccc mccck cccmm 
mccck cckcc scccc kckkc ckccc mkccc ccskk kcccc ccccc kkcck kckcc cmccc ccccc kmccm cckcm gscck 
ccqck kcckc kcccc kcccc cckkc ccckm kcgcc cccck kkkcs cgccc ccccc cckck kckcc cccck ckccc mqkmk 
kkccc kckkc cckkc ccckc ccckc cccsk ccccc ckkkc cmccc mkkcc mkccs cccsc ccmsc sccck ccccc cmccc 
ccckk ksccc ckccm ccccc ckcck kcmcc ckksm cskck kcccc cmcsk ckccm ckckc ckccc ckkcc kccck ckcck 
ccccc cckkk csccm mkccc ckkkc kskcc ccccc ccccc ccccc ckckc ccccc kcccc kckcc kkccc ccscc ckccc 
cskcc ccckc kkcmc ccccc skcck mcckc cskcc kcckc ckccc cccmc kccsc ccccc cmkck ckcmc ccscc kcmsk 
ccccc ckccc smccc ccccc cccck ckccc cccck kcccc ccckm kqccc ccmck cckcc csscg ccccc cmccc kccck 
scskc ccccc cccck ccckk mcccc kcccc ckccc ccckc ccccc mcckc cmccc cckcc ccccg gckcc ckkcc ccmcc 
cckck cccck ckccc ckccc cckck kcccc ckccc ckccc cmckg kkcck cckkc cckkc mccck cccms ckccc ccccq 
kkckc ccckc ccccm cccmk ccckc ccccc ckmcc kcmcc kcccc kckcc kkccm ccsck kckmk ckccc cmckk kmckk 
cqccc csckc mcccc cckmc msmcg kcccs ccccm cmccm ccckk cccsc kscmc ckcck kcckk ckccc ccckc kkkcc 
ckcck cccck kccmc cccck ccccm ccccc cckcc ccsck cckmc sccsc ccccc ckccc cckcc cccck skckc ckccc 
ccccc scccc mkccc cccck kcccc kccck ccckc ccccc cccck ckccc cccmc ckkcc kccck kkckk cccck ccscm 
gcccc kkkcc ckckc cmckc msccc ccskc ccccc ccccc ccmkc kmccc mckkc ccccs ccccc cccck kckkm kcmck 
cmckc kcccc kcckc ccccc cccmc kkccc cmkkk ccccc ckcck kckcc ckccc ckckc ccmcc mkccc ccksc kccck 
kmkcc ckkcc ccmkc cckcm ckkck ccckk ckkcc kkccc ccccc kckcc kcckc ccccc ckckm ccccc cccmc cckkk 
cccck mkmcc ccccc ccccc kckcm cmkkc ccccm ccccq cckcc ccgcc mcccc kcmcc ccccc cmcmc cmcks ckccc 
skkck kkckc kkkcm cccsk mcccc cccck cckkc kcccc cgkck smkkc kcccs ccccc ccccm ccckc kccck ckmcc 
cmccs kcccc kcckm kckcc kcccc mgmck mgccm ccccc ckcmc kkckc cckck cccck kckcc cckcc ckccm cccmc 
kccck cckcc cckcc cckkk kmcck kcmck cckck ccccc cckcc ccccc mckkk ccccs ckmcc cccmk ckckc ckckc 
ccmcc sckcc ccccc ccccc kcmcc gskcc ksccc cckcc ckccc kckcc kccqc ckcmc ckksc ckkkc ckccc kkccc 
kcccm ccccc ccccm kccgc ccccc ccccc ccccc kcccg cmscc ccccc ccmck ccccc ckcmc kmkcc gccck cccck 
ccckk cckkc cccck cckcc mkccc ccsks kcmcc ccckc smmck cccmc mcccc mcccc ccksc ccccc mccmk ccskc 
ccckk cmmcs kcccc ckccc kkccc ccccc mckcm ccccc cckmk ccsmm kccck kccck ckscc ccccc ccccc cckmk 
mcckc ccsck csccc kcmkc ccccc kcccc kckcc ccccc kckcc cmcck csccc mccck cckcc ccckc kccsc qckcc 
csccc ccccc mkckc kkckk kckkk ckkck ccccs kcckc ckccc cckkc kcckk ckckk ccccc ccckc kmccc cckkc 
ckccc ccscs csccc kcccc ccckq ccccc kkkcc cckcc kcmkc ckccc kccck cmccc ckccc kkccc cckcc mmccc 
kcmck ckkkc mcgcc kcccc cccsc cccck cccsc cckcc ccccc ccccc cccck kkckc cmcqk cccck ckkcc ccmcc 
cckcc ckkck mmccc ckkck kckcc cckcc ckkkc cskcc smmcc ccmcc cccck mcccc ckccs cgccc kckkk ccccc 
cgccc scccc ckccc mkkkk mcccc cckkc ccscc ccccc ccccc ccccc cccks ccccc ccckm kkccm kkccc ckcmk 
kmccm ckcck cmccc csccc ccccc mcckc kkckc ccccc ccccc cckcc ccccc ckccc ckcck kcccc ckccg cckck 
kcccc ckckc mkkkc ccccs ckccc cckkc kkkmc qkckm ccccc ccccc mcckm cckcc ckckk ccscc cckcc ccccc 
cckcc kkccc kcccc kkccc kcckk cmcmk kcckc cccck kckck ccccc cmkcc cckcg ckccc ckccc ccckc kcmkc 
kcccc ccckc ccckc ccccm sgcmc cqccc mckcc cksck mcmcc ccmcc ccmcc kcccm mcccc ccckc cckkc cckcc 
ccccc gmkcm kccck ccckk ccccc ckmck gcccc kkccc ccccc mcccc ckckc cckkc cccsc kckck mcccc ckccc 
ccckm ccccc ccccc ccmkc skcck ckkcc ckkcm mckcs ckckk kkccc cckcc ccmkk ckkck ccccc cccck kcccc 
cckcc ccccc kcmcc kcckm cccgc mcccc ccccs ckccc ccccc ckkkc ccckc cccmc cckks kkccc kkkck kcccc 
cccck ccckc kccgc kccck kmkkc cckkc ccskk ckccm mcccc ccmck ccccc cccmm cmccm ckkcc kcckc kkccc 
cccck ccckk cccck kckcc kkqck ccccc kcccc ccccc ckscc ccccc ckckc ccccc ckccc ccckc cckcc ckccc 
gcccc ccmcm csccm ckccc kkccc kcccm kcccc ccckc cckcc kccsk kckkc ccccm ckcss cccck ccccc kccmc 
cckmc csccc kmcmc ccscc kcckc mmccc ckccs mcccm kckmg kmmcc kccsk ccckc ckkck ckccc cckkg cccck 
kcmmc ccccc cccck kcccc ccccc cckck kkckc kcccm ckckc cccck cccck cckkc kcckk ckkcs kkckm ccckc 
ckccc ccckc gkckc ckcmc kcckk ccccc ccckc ccccm kccck kmkck kcccm ccmcc ccccc kckkc ccmcm ckkcc 
kckck kccck ccccc cccmc cckmm kkccc ccccc ccccc ccccc ccckc cmccc ccccc ckcck mmcsc scccc kckkk 
ckkck ccmkc kkccc kcmcc cckcc cccck kskcc ccmck ccckc mkkcc cckck cmccc kckcc kcccc kcmcc mkccc 
cccsc ccmkk cckkk ckccc kkckg ccckk csmcm kcckc cccck cckcq scckk ccckm cccmk ccckc cmccm ckccc 
ccckm cckkc cccmc kcckc cckmc kkckc ccmck ckkkc cckck kcccc kcccc kmccc ccmcc mkcmc ckccc cmccc 
kcccs cccck kcmcc kcckc mmcck mckck ckckc cmckk ccgkc ccccc ckcck ccccg kcccc ckccc cccck ccckc 
cccck ccccc ccccc cckcc kcckc cccck cccck kkcmc ckcsc cjccc kckcc kcccs cckcc ckccc ccccc ccccc 
kkckk cmkck ccmkc cckck cckkc kkcck kcckc cckcm kcksk kccck kmckc ccckc kcccc ckcck ckskc cckcc 
kcgcc cckcc cgccc ccccc ccccc ccccc mkckc ccccc gkckc gccmc ccccc ksccc ccccc kkmmc kscmk ccckc 
skccs cckkk ccmcc kcckc kcccm cmccc ckccc kcccc ckccc cccck kkmcc kccmc ccccc ccckc ccccs cccck 
ccccc kcccg ckcgc cckkc kcckk cccck ccccc mkccm ccccc ckccm mcckc csccc cmkcc kkskk cgcck cckgc
