ttttt ttttt qqtdt tqttt ttttt dtttt ttttt qtqyt qttdq qqttt ttqtq tttqt tdttt tqqtt yttqt ttstt 
dtttq tqdtq ttttq tttqt ttttt ydqtt ttttt qtttd ytttq ttttt ytttt ytttq qtttd ttqtq tdttq ttqtt 
rttqt tqttt tttty tqqtq ydtty ttttt qdttt tdttt qtdqt ttqtt qtttt qtttq qqttt dttdt ttttq qqrqt 
tqttq tqqtd dtttt tqqqq ttqtt ttqtt tqttt tdqtt ttqtd ttttt qtttt qtttq tdqtt tqttt trtty tqqyq 
tttdt tqttt qttqt qtttt qtttt tdtqt tqdqt dttdt ttqdt tdtqt qtttt ttttt tdttt tttty ttttt qtztt 
ttttt tttdt tyqqt tqqtq tqqtq ttttq ttqty ttqtt tttqt dqttq tqtdt ttytt ttttt ttttt ttttq ttttt 
qtttq tyttq qtttt qtttt ttttt tttqt qtttt tttqt qtttt qtttt dtqtt ttttt qtqtt qtttq tdttt tqtqt 
qqttt qttqt ttttt qqttq ttttq ttttt ttttd ttttd ttttt qttyq yyqtt tttqt ttttt dqqtq ttttt ttqtt 
qdddt tqqtq ttttt qdtqt tttqq ytttt tqttt ttttq qttqt ttqtt tdttq qtdqq qtttt qtttt ttttt tttqt 
ttqtt qqqqt qttqt tttqd tttqq dtqyd tyttd dqttt tttty tqqqt qtytt tttdt ttdtt ttqty ttttt ttttq 
zqqtd ttttq ttttt qqytq tqttq ttrqt ttqdt tdttq qtttt tqqqt tqtqt qzttq qtqtt qtytt tttqd ttqqq 
ttttt ttqtt tttqt tqdtt ttttt qtqqt qqtqt ttttq ttdtt tttst tyttq ttqqy ttqqt ttqtt drqtt tqtdt 
dqttd ttttt ttqqt tttqq ttqdq dqqqt tqttt ddtqq qtqqt ttttt tdttq qtttt ddttd ttqtt ttqtt ttttt 
qqttq qtttq tdqqt qttqt ttttt ttttt tqtqq ytttz qqqtt dttqt ttqqt ttqtr ttqtt tttqq dttty ttddt 
tqttt ttttd qtdtq dtttq ttdqq ttqtq ttttq qttqt ttttq ttttt qtttt ttqtt dyqtt ttttt ttqtt tdttq 
ytttt ttqdq qtttq qtttd qdttt tqtqt trdtt ttqtt tttqd ttytt tqttq tqttq tqtdt dttdt qtttt qtttt 
qtttq ttttt tqtqd tdqdt ddytt ttttq tqtdr ttqtt ttttq tqtqt dqttt ttqtd tqtyt ttttt qqttq ttqdt 
qtttt qdttr ttdtq tqdqq qqtqt qttdq ttttt tqtqt qtttt tttyt qttqt tqtqt qqttt ttqtq qqqtt tttdq 
ddttt ttttt tqttt tqdtt qttqt ttddt tddtt qtqtt qttqq tdqtq tttqt dqttt ttttq tttqq qtttq tttqq 
tqttq ttttq yqttt dtdqt ttqtq dtttz tttqq tqttt qttqt ttqtq ydttt qqdtq ttttq ttttd dtttq tttqq 
tttqt qtttt ttttt ttttt ttttd qtttt ttqrt tdtqt ttdtt tqqqq ttqtd tqqqt qtttt ttqtt tqttt yrttt 
ttttt tttqt ttttt qqttq rqtqt tttdt dqttt ttqtq tqtqt ttqtt ttqtq tyttt tttqt dtqtq qtrqt ttttt 
tqtqt ttttq dtqtt ttdtt ttdqt ttqqq tttqr qtttq tttqt ttqdt ttqtq tqtqt ttqqq ttqtq ttqqd ttqtt 
ttttq qtqqt tqttq tqttt ttqtt qdqqt dtttt tqqtq ttttt tttdt dttdt dtttt dtttd tdttq ttttt qttqt 
tqttt ttdtd ttttq qtqqt tqtty tdttt ttqtt ttdtq tttqt ttttq tyttt qtttt ttttd tqttt qtttt tttqq 
qtqqq ttrqq tyqtq ttqty qqttt tqttq qtqdq tqttt ttqtt qdtyt ytdyt ttttt qttdq qtttt ttqtt qqqtq 
ttddj tdtyt ddqtt ttttt qdttt tqtqt qyydt ttttq tdttt qqttt ttdtq ttqqq ttttt ttttt tttdt dtttt 
tqqqt tytqq tttqq ddttt ttdtd ttttt ttttt jtqty ttttt dtttd qrtqt qttqq qtttt tttqt dttqq qqdtr 
ttttt tttty ttqtq tdtty ttqtt tttqd tqqtt ttyrt tddtd yqqtd tqttr ttttq qyttt ttqtt tyttt qdqtt 
tttty qttqt ttqqq ttttt ttqtq ttttt qtttt tqttt qtrtq qttdd ttttt ttttq ttqqt tqttt ytrqt ttqtt 
tttqt tqdtq ttytt ttttt tttqt dtdtt tttdq ttttq tqqqd ttqtt ttqtt ttdtt ttttt ttytt dtqtq tttqt 
ttqtt ttttt tttqt qtttq tdttt qtttt qttrt ttttt qqqqt ttttt ttttq ttdtt ttttt ttqdt ttqtq qqtqt 
qtttt ttttt tqtqt tdttt qtqtt tqtqt qtqtt ttttt dtqtt ttdzt tqttq tqttq qqttt qtqtt qqqtt ttqtt 
ttttt ttqtq qtttt tdqdt ttttt qtttt ttttt tqtqq qtttd tttqd qtttt ttdtt qtttt ttqqt dtttd tdttq 
tqtqy tqqtt tqttt ttqtt dttdr tqdtq qdttt rttqt ttqtt tdtty ttqtt tdqtt tqttq tqtqq qtyqq qtqtt 
dqttt ttryt tqqtt ttqtq tzttt qttqt tqtdq qqtqq tttqt tttqt yqtyt ttttt qqttt ttttt ttttr qttqt 
rtttt tdtqt tttqd tttyq qtttq qqttt ttdtt dqttq dtqtq tqttq tttqt ttqdt tttyt ttttt tttrt ttqtt 
dqttt tttdt qttdt tttqt trdqq qqttt dtrtt ttddq ttttq yqttd tdttt ttqqt tqtty ttqqt qtqtq yqqtt 
ttttt tttqt qqdqq ttqdt qqdtt tdttt tqttq qdttq tttqd ttqdt ttttt tdtqt tttdd tttqt ttqtq ttqqt 
ttqtt ttqtq ttdqt tttqq ttttt tqqtt tqtty ttttd qtttd tqtqt ttqtt tqqtt tdqtt tqtty qqtqq rqqtt 
tqtdq qqttt yqttt ttqtt ttdtt ttdqt tttyq qtttt dtttt dttqq qtqqt qttdq ttttt tqttd tdqtt qtttt 
tttqt qtttt dtttt tttdt tqttt tttyt ttttq dtqtt tqttt qttqt tqttt tqqtt tttyq tqtqq ttttt ttqqt 
tdttt qttrt ttttt ttttt dtttt ttttd ttqtt ttqtt tdttq ttqtt qttyt ttttt ttttt tqtqd tqttt ttdqt 
ttdtq tttqt ttqtt ttttt dtttq ttttq ttytt qqqtq ttdtd tqttt ttqqq ttttt ttttt qttqt ttttq tqqqt 
dqytd tttqt ttqqt qtqqt tttty tdtqt tytyt qtytz ttttt ttttt ttqtq ttqtt tttqt tttyt tqqqd ttttt 
ttttt tqttt dqyyd ttttt tttdq ttqtt tdttt ttrtd qqdqt tttqt dtttt tqttt tdtqt ttttq tttqt zttqq 
qtttq tqttt ttttt tttqy tqttt dtydt ttytt dtqtq qqqtq tdtdq tttqd ttttt dqyqt ttqqd ttttq ttttt 
dqqqt ttqtt tqqtt tytqt ttqtt ttqqt tttqq ttqqq qqtqq tyttt ttttt tqttq ttttq dqttt tttqq ttttt 
ttqtt qtttt ttttt rqttt tqtqq ttttt tdqtt qtttt ttttt ydqtt tqttt qttdt ttqtd tttqt tqttt ddttt 
qttqq tttdt dtqtt tttqt ttttq ttdtt tttqt ttttq qtttq qtdtq qtttt tqttt ttttt tqttt tqqtq tqttt 
dqttt ttttt ttttq qtdqd tttqt ttqtt tttqt ttttt ttqyq tttqq trqtt ttttz qtttt tdttq ttdqt tqtqd 
ttttq tqtqt dtqtq tdtqd qdtdd qtttt tttqt ttttt qtytt qtytq qqqtq tqtqt ttttt qtdtt tqqtt rqqqt 
ttqtt qtqtt tqdtt tqttt tqttt ttqtq tttqt qtdtt dtdqy ztttq ttdtt tqqtd tttdq tqttq qtttt tyttt 
ttttd tqqqt qtqtq tqttd tqttt ttttq tqtdt qtttd tttqq dtdtt ttqqt ttqtt ttqqt yttqt ttdtt ttttt 
tqdtq ytttq qqtqt tttdq dtqtq ttqqt qqdtt ttttq ttttt ttttt tdtqt tyttt ttdqt tqqtq tqqqt tqtqy 
ttytt ttttt tqttt ttdqt ttqqt ttrqq rttqt ttttt ttqtt qtttt tqqqt ttttt tttqt tttdy tqttt ttqtt 
ttttt ttqtq ttttt ttttt tttqt qqytq ttqtt ttqqt ttttq ttqtt ttqtt qtdtt tqttq qqttt ttdqt tqtqq 
tttdq ttttt qtqtt tttqt qttqq dttdt tttqt ttttt ttttt ttqtq ttytq yqttd tttqt tqttt ttqtt ttttt 
ttttt dtdqt tqttt dtrqq ttdtd qtttt qqytq tdttt ttttt tddtq qtqtq qqttt qtttt rdttt tqttt ttttt 
ttqtq tqtqt tqqtt ttttt ttttq tqttt qqttq ttqqt tqqqt dqttd tdtqy qttqt tdtqq qdtty tttqt qtttt 
tqqdt tttyt yrttt ttttt tqytt ttttq tttqq qtdtd tdqtt tqttt qtttd tdtdq ttqqt qttqt ttttt ytdtt 
tqqyt dtttq ttttt tqttq qttqt tqttt qtqtq tqttq ttqtt ttttq ttttt ttttt qtqtt tttts tqttt ttttt 
ttttj qtttq tttdt tdtqt tttyq qtytt qtqtq yqttt ttqtt tttqt qqttt ttttt qtttt ttqtq ttytt tqttt 
tyttq tttqd dtttt dtttt tttqt qqqtd tddtt qqttq tttqt qqttq tdttt qqttd qqttt tqddt ttqtt ttttt 
ttqtt tyttt tdtty dttdt tttyt ttttt tttdt ttttq ttqtd ttttt tqytt ttqqq qtttt tqttq tddtt tttqt 
ddttq dtttd tttqt tttyt ttttt qtqtt dqttt trqqt qtttt tqtqt qtttt ttdtt ttdtt ttttt ttttq dtttt 
ttytq ttqtt ttqdy ttttq ttqtq tqtqt qtqqt tqtqq ttrqy ytqtd ttttt tttqt ttqtt ttttt ztttt qqttq 
qtttt tttqt ttyqt qtttt ttqtt tqtqt ttqtt ttttt tyttt tttqq tttqt ttttq tqjqt ttttt qqqtt tdqtt 
tqttt ttttt tttdq qttqt qttqt ttqtt tqqtt qtqtd ttttt ytqty tqttq yttqt qttqt qtttt tttqt ttqtq 
dztqq dttqt ttttq qtttq tttqq ttqdt ttttt tqytt qtttt qqtqq dtttt tqttq tttqt ttttt ttdtt ttqqd 
tttqt trttt tqttq ttttt ttttt tttqt dqqtt tdtdt ytttq ttqtt ttdqt ttddq ttttt ytqtt qtttt tttqt 
tqqtq ttttt qtddt qqdtt qtdtt tdqtt qtydq qtttt qtdtd qttqd ttttt stttt tqtyt qttqt ttdtt ttttt 
ttttz tttqq ttqtd ttttq ttttt qqtqq ttttt ytqtt qtdqt tqqtt tqqtq zqtdd qtqtq ttytt tqttt tdttt 
dqttt qtqtt tqtdt tqtdt dttqq trtqt tqdqq qttdt dttty tttqq qqttq qqttd qtqtt ttttq ttqtt qqdtt 
dtdqt ttttt ttttt dqttt tqttd ytttq tttdt tttqt tqdqt qtttt ttttt ttttt qyttt ttttt ttttd dtytt 
tqtqt tqqtt tqqtt ttttt tqqtt ttttt qtqtt qtttq ttttq ytttt tqqqt ttdqt tqqtq dtttt ttttt tqqtq 
ttytd ttttq qqdtt ttttt qqqtt ytttt tdttt ttqtq qtttq tttqt qtdtt ttttt ttttt ttttt qtdqq tqttt 
ttttt qtttt qtqtt tdtts ttttt qtddq tttdt ttdtq tttqt tqtdq qttdt tqtqq tttqq qttty qtqqt ttttd 
qtttq ttttq tttqq tttqd ttttt qttqt tdttd ttttq tqttt qqttq ytttt tqttt qtttt ttttq ttttt ddqqt 
ttttd tqttt qttqt ttttt ttydt qtttd tttqt rtqdq qttqd qtttt qtdtt tqttq dqqtt dtttt dtttt tttqt 
qtqtq ttqtd trttt ttttq tttqt qtyyt ddtdt ttttt tttqq ttttt yqtdq qtqtt ttttt qttqd tttyt ttdtt 
tttyt tttdd tqttq tttqt qtttt ttttt tdtqt qqttt tddtt ttdqt dtqqt tytty ttttq dtttq qtqtt tqtqt 
tqttd ttqtt qtttq qtttt dqttq ttqqq ttdtt tttqq qqttt tyqdt ttyty ttdtt tqttt tqttq ttttt ttttt 
qddtt qtqqt dqqtt ttqqt ttttt ttttq qtttt ttqtt qtttt tnqtt qtdqt tttyt qqtqt dtttq tttyt qtttt 
dqtyt rtqqt ttdtt dttyt tttqt ttddt ttqtd tdttt tttqt ttttt ttttq qtttd ttqtt tqttt qttqt dtttt 
tqttt ttttt tttdq tqttd tqqtd qqttq ttttt tqttt qtttt tqqtq qqdqt tttdt ttttt ttqtt qttqt qttqt 
qtttt ttttr qttqt yqdtt ttttt dzdtt tttqt tqttq tqtdt tyttd tttdt qdttt ttqty tqtqq tqttq tqqtt 
qtttt tttqt tttty tqytt qtttt ttqty qtqtd ttttt tqqqq dtttt tqttd rtttd qqqtt ttqtq ttttt tqttq 
tqytt tttqq qqttt trqqt tqdyq qqttq tqqtt ttttt qttqt ttttt qtttt qqttt tdtqq ttytq ttdtq qtytt 
ttttt ttqqt tqttt ttttt ttqdt yttqt tttyq qyqqt tqqtt tqttt qttqt qqtyq dtdtt qyttt tqytt ttqtt 
qqqdt qtttd ttqtt tqtqt tqttt trttt zqttt dtttt qtqty ttdqq ttytt ttqtt ttrtt ttqtq ttttq qqttr 
tdttt tttqd qtttt tdttq ttttd tqtqt ttdtt yrttt ttttt ttttt tttqq tttqq qtrtt ttqtt tqttq ttttq 
dqqtt ttttt ttttd tqttq dtttq dqdtq tqqqd qqttd tqtqt qtqtq tqyyt qtqqt qtqtt ttttt tttqt ttrtt 
ttttt tqttt ttttt ytttt qtqtt qqttt qqtqt tttqq rtddd tdtqq qtttt qtqqt tqttt qzttq ttttq dtttt 
ttdtt ttqtq tqqdd qtttt tdttt ttttq qtttq tdttt qqttt ddttt ttttq ttttq ttttq tddtt tttty tdtdt 
tqtqt ttttt qtttt qqtdt tttqt ttttt tttty dqqtt qtttt ttttq tdttt ttdtq tdttt ttttt qtttq qtqtd 
ttttt tqttt tdttt qtttt ttttq ttttt tqqqt ttttt rttqt ttttq qqttq qzqzt qtttq ttttt ttqtt qtqtt 
qtztt tqtqt ttttt ttqtt dtttt dyttq qttqq tqqqq ttttq dyttt ttttt ttttd dtydt dtttt qqtqt yqttq 
tttqt ttqtt qqdtt tqtty qtqtt ttttd ttdtt tttqt tqqqy ttqtt tqttq ttqtt qtttq tqttq qtttt ttttt 
ttttt ttttt tttyq qqqtt tqtqt ttttt tqttd tqqdq tttqq ttttt ttttt tqtqt tytdt tttqq ttqtq ttdtt 
ttttt tqtqt dttqt tttqt tttqq tttyq qqttt qtqyt tqqqt tqttt qttqt qtqqq qtttj qtttt qtqtq ttdqt 
dtytt ttqtt qtttq qtttt tqtyq ttqtq qtttq qqttt tytqt ttttt tqttd qtttq qtqtt qttyt rqttt ttytt 
ttdtt qqtqt tttqq ytttt dtttt ttttq ttqtr tqqqq qyttq tqqtt qqttd ttttt tttqd ttttt tqttq qtttt 
ttttt qtttj tqdtt ttttq tdtyr ttqtt tjttt qtqqt qttdq tdtdt ttttt ttttt ttttt qtqtt ttqtt qtdtt 
tqqtt qtttt qqttt tttqt qyrtt ttttt tqdtt qtdyt tqttt tqtty qqdtt dtttt qtqtq tqqtq ttdqt ttqtt 
qddtq tqttd qtqqt qtttr tdtty qtttd qtdtt qqttt qtttt ttttq tqqrt ttttq qyqtt qtqtq tqqtt qtqrt 
tqttq tqttt ttdtt ttttt qdttt qtttt tytdd dqqtq ttqtt tdttq ttttt dtttt qqytt dqttt qqtqt ttttq 
qttdt qtqtt tdqtt qqqtt ttttt tttqt tqttt ttqtt ttttt ttqqq tttqt qtttq dqttt qtttr tttqq qqzty 
ttdqt tytjq ttttq tttqd qyqtt tqttt tttqd ttttt ttttq qqttt ttttq ttytt ttttt ttztd ttttt qqqrt 
ztttt tttyt tttty ttttt ttqdt ytqtt qttdt tqttt ttttt ttttt tttqt ttqtt tqqqt tqtqt qtttq ttttt 
ttttt ttqtq tttqq ttttd ttttd ttqtt dtrtt tqttt tttqt qqrqq tdttt qqtqt dtytt qttqt qtttd ttttt 
ttqtt tqtqt ttttr trttq ttttt tttqt tttdq tqqqy qrtqq qtqqt tqttq ttttt tttqd qdtdt tqdrt ttqtt 
qttyt ttttt qqtqy qttqt ttttq tqttr qtytt tqttq tttqt ttttd tqttt tttdd qtqtt tqtdd qdrtt ttdtq 
ttqqt qdtdt rtqqt ttqtd ttdtt tdttt ytqtt tttqq tqttt tqqtt qqttt qtttt qqttt qttqq ttttq qtttt 
qttqt ttttt ttttt tttqt tttdt ttttt qqtqd ttdyt tttzq dtqtt yqqqt dtdtt ytttq trttd dtttt ttdtq 
qyttr ttdtt ttttt qqytt tyttq ttdrt dttqt ytttq ttttt tqtqt tqqtq tttdt qtttt ttdtt tttqr ttttt 
ttqtt ttqtt yqyqt tqqqt ttttt tyttq ttqtr ttqrq ttqtt qtdtq tdtyq ttttt ttttt qqttd ttttt qqtqt 
ttqtt tqytt ttdtt tqttq ttttq qtttt rtqtt tttqt ttttq qdttt ttqtt qtqqt ttttt tttqt ttttt ttqtt 
ttqtt stttt ttytt ttqtt tttqt tdttt ttqtq tqytt qtttd ttqqt trqyt tdttq tttyt qtttt tqdtt dtttq 
tqttt dtytt qtqty ttdtq tqttd qqttt ttdtt tztqt ttttq qtttt dtqqt ttttt qttqt qqtqt qtttt ttttq 
ttqqt ttttt tqttt ttttt qtqtt tdttt ttqtt tqttt qdttt ddttt ttttt tqttt ttttr ttqtt qttqt ttttt 
tttqt tqqdt ttttt dtdrq ytdqt ttqtt tttqt ttttq tqttt ttttt tqttq ttyqt qtttt tqttt tttqt qttqt 
ttqtt tqtdt tyttt qqqtt ttqtt tqttt tqtdq qtytt ttdtt tqttt ttytt tqtdt tyttt dttqt ttttt ttttq 
qtttt ttdtq tdtqt qyttt ttttq qtttq ttqqd ttttt ttqtd ttttt tddtq ttqyt tqtqr qqttt tttqt ytttt 
qttqt tqttq qqdtq qttty tttyj qtttt dtttt qtdyt ttttt ttttt ttttq tqqtt qtttt tttdq tqttq dtttt 
qtttt tqttt ttqqt ttttt ttttt qtttt tqdtt ttttt ttttq qqtqt qqtdt qttqq ttttq ttttt dtqtd qtdtt 
qtttt ttttt ttttt qtttt qtqqt qytrt qqqqd ttttt ttttt tttqt trqtd ddtqt ttddt tttdt ttttt tttqd 
qqttt tqttt tttqt ttttt tttty ttttt tqqtq tqttt tqtdt tqtdt ttqtt ttdtt qtqtd tttqq ttytt qqttt 
tqttt trttt tqtqt qttqq qtttq ttttq qtqdt qtttd tqdtd tdqqt ttyqt dtqtq qqqtt tqttt tttdq tttqt 
tyttt qtttd ttttt tdtyq ttqdq ttttt qtttq dttqt ttqtt tqdtt qtttq tddtt qqttq ttttq tttqt tddtq 
tyttt ttttd tqttt ttttt tttqt tqdqq ttdtt tttqt ttttt qttyt tqqtt tqttq qqqqq qtqtt ttqtt tttdq 
ytttt tqtqt ttttq tttqy yttqq tyttq ttttt qqqdt ttqtt tdttt ttttt ttttq ttttt tqttq ttttt tqqty 
tytqt qttqt ttdtq ttqtq tdqtq ttqqd qqttt qtqtt ttttq ttttq ttqtt tqqtt tttqd qtqtt qytqq ttqtd 
ttttt tdqqt tttyt ddttt ttttt ttttt trttt qtttq qtttt ttqtt tttqt tqdtt dqttt qtttt tqttq ttdtt 
qqttt ttttt ttttt tqqtt dtttq tydtt ttqtq tytqq dttqq ttttt tttqt ttttq ttttt tqttt ttttq qdtqt 
tqtqq ttdtt yqdtq tttqt qtytt qtqtq ttddd tttqy tqttt qtttt ttttt ttqtq tqttt dtttd ttyqt ttdtt 
tqtqt tdqdt dtttt ttqtt tqdqq tttqt tdttt qtddt tdqtt ttttq tqtdq qdtqt qtjtt tttqt tqttt tqttt 
ttttt dtqtq qtqtt dtytt tttqt tqtyt qttrt ttttt ttttt ttttt ttttq tttqq dqtqt dtttt qqdtt qqttq 
ttttt qttqq qqtrt qtdtt rtttt tqttt ttttt yqtqt tttqt ttqtq tqtqt ttttt ttttt qtttt yqqtt ttqqq 
ttttt ttttt qtqtt ttttt qtqqq ttttq tqtyt qtdtq ttttt ytttt tdtqt ydqtq tttqt ttdtq qtttq dqttt 
dqttt ttqtt ttdtt tttqq qdtty dqttt qttqd ttttt ttttt tttqq ttdqt ttqtt qtdty tdttt rrqtd ttdtd 
qydqt qdtqd ttttq ttttt qqtqt tqtqt ttttt tttdt tyqdt qttyt qqtqt qqdqt ttttt qtttt qdttq ttqtt 
ttttt tttdt ttqtt ttttq ttttt qqttq tqtqt tqyqq ttqtt tqtdt tqqtt tqtzt qttzq tqtty tqqtt qyttt 
jtdqt ttttt tttqq ttttq ttqtq ttyqt ttqtq qyqtt tqtqt ttttd qtztt yqtqt ttqqq ttttt ttttq qqqyq 
ttqdt tttqd tqttt ttttd tdttq qtttt ttyqq tqqtt dtqtq ttttt ttttd qtqtt qttqt tqqtt tdttt qtttt 
ttttt ttqtd tdqtt qdqtt tqqty qttqt tttdq ttttt ttdqt qtttd ttttt qdttq ttqqt ttdqt ttttt tttdq 
ttqtt tdqtt tqydq tqttt qtytt ttttq qtqdt ttqtq ttttt ttdtq ttqtd ttttq ttqtt tqdtt ttytt dtqqq 
ttttr ttqtt tqttt qtdzt tqqtt ttqtt qtqtt dtqtt ytqtq ttdty tqqtt ttttd dtttt tttdt tqqtt ttdtt 
ttttt ttqtt dttqt ttttt qtttt tttqd ttttt dtqdt qqttt tqytt qtqtt qqdtr ttrtq ttqqt dqttt qtytt 
tttqt ttqqt ttytt tttqq ttqtt ttqtt qqqyt tdtqt tqqtt yqttt qttdd dqqtt tyttt tttyt tttqq ttqtt 
qtttt tqtqq tttqd tttdq qtdqt ttqry tqttq qttyq tttdt qtttt qtttq qqtqt qtttt dttdq qdqtr tqttt 
qtttt tttqt qtqtt qtdqd dtttt ttttq qtqtt ttyyq qqqtt qtttt tqttd ttytt ttttt tttqt tqttt tdttt 
ttrtq rtttt qttqt ttqqt tqqtt ttdtt qtttd qtqtt tqqtt tqttt tttqt tdttt tdttd ttttd ttttd tqttd 
ttttt yqtqt ytqtt ddqtt tdtqq tqqtt tqqqd ttttt qtttt ttdtt qtqtt ttqtq ttqtd ttttq dtqtq dtttt 
qttqy ttdrt tqdtt tdqtq yqttr qttrd tttyt tdtdt tqqqt tqtdt ttytq ttqdy ttttt ttttq ttttt tqttt 
ttqqq tqtqt ttttt ttttq tyttd ttrtt ttqyq tttqy qttqd dtttq tyqtq ttqty tqttt ttdqd qqqtq ttqtt 
tqttt qdttd ttttr tqttt tttqt qtqqq ttdtq tttdd ttqqt ttttt tjtqq tttdq ttqqt qdqqt ttttt ttdtq 
ttttq qtttt ttqtt qqtyt tqtqq qtqqt trttt ytyqt ttdtt ttytt qtdqq qttdy ttqqt tytqt tqqqy tqqtq 
qdttt qtttq tqttt qqtqt tyttq tqdtt tqtqt qtttq ttttt ttdtt tttqt qqdyt tqqdq tttty ttttt tttqt 
qqttt ttqqt tytqt qtttt trdtq qqqdt tdqqt ztttt dttqt ttttq ttttt tdqtt ttttt tdttt dtttt tqqtt 
ttqdt tqttt ttydt tttqq ttttq ttttt tddtt ttttt qdttq tttqt tttqq qttdt dqydq ttttt qtttt tqdrt 
tqtqt tqttt qtttq ttttt qtqtd ttttt qdttt dtytt tttqt qtdtt tqttt ttttq qqqtt tqttt ttttt tttty 
ttttt qtqqd tttyt qdqdt tqyqt ttttd ttttt qtttq tttdq tttqt ttttt ttttt tttqt ttdtt ttdtt dtttt 
ytqtq ttqtq tqqtt qtqtt tqttt ttttt qtqrq qttqt ttttq qtttt tqttt qqtqt dqttt rqqqt qtdyt dtttt 
qtttt ttqtt tqqtt ttqtt tqttt qtttq qqtqd ttdtt tdtty qttqt qqdtt ttttt dttdt tyttt qtttt qdttd 
zttqt ttttq ttdrt tttqt tqtqt ttttt ttttt ttqtt tqttt ttttt tdtdt ttttt dttty tqtty ttttt tttqq 
ttqqq dtqqd qtttt tttqt tqtty ttttt tqtqr ttttt qqttt qtttt ttqtd tdttt qtqtt ttqtq tttqt ttttq 
tqttt dtttt tqttt ttqdt ttdtt qqtqt ttttd qzttt tqttt dtqtq ttttq qqttq ttttt tqqtt qtttt tttqt 
dtttq ttttt qttqq tttqq tdqtt tdttq ytqtq tqttq tttqt tqttt qtytq ttytt qttqt tqtqq qtrtt qqttq 
ttqjq tqttt qttdt qtqtj tdqdq ttqtq dtdtt ttqdq tttdt ttttt tttqt ttttq qqtqt ttttt ttqtq tttqq 
ttdtt tdqtq qtttt ttttt ttttt tqdtq ttttq tqttq qtdtt qqtqt tqtqt qqttd tttqd tdttq tttqt ttttt 
ttttt ttttt ttttt qdtdt tqttd ttttt tdttq tqttt dqtqt dqttt ttddt tqttq ttttt dtqtq ttttq tqtty 
tttty ttqtt tqttt ttttq tqytt qtttt tqrtt tttdt tqttt tttqt tqtqt tdttd qtttt tdttt qqttd tzttq 
tttqd ttqqt dttqt tttqt tqtqt ttttt yqqtq qdqtt tttty tttdd ttttt ttttt ttttt qttqt ttttt tttqt 
tqqtq qtttq ttttt tttqt ttqtq ttttt tqqqt ttttt qtttd qtttq dqtqr tqdqt qqqtt ttrtt ttttt ttttt 
ttttq qttyq ttttq qqqqt qqqtq ttttt qtqtt tttdt ttttt qtttt qtdtt ttttt qqttt dtttt qtdqd ttytt 
dtytt qtttd tttdq tqtqt ttdtt dtrtt tqttt qtttq qtryt tttqt ttttq ttqtq dtqtt ttyqt ttdtt tqtqt 
ttdqq qttqq ttqtt tqqtt qztqq qttyq tqttq ttttt ttttt ttttt ttrqt dtttt tqttq ttttt ttttt ttttd 
ttttt ttqqt tqttr ttqtt ttttt tqqtt ttdtq ttqtq tttty ytdtq ttttt qtqtt tttqq qttqt rdttt ttdtt 
dyttq tqqtt qqttt ttdqt ttydt ttttt tttyt ttqdd ttttt ttttq dtttt qtttq qyqtq tttqq ttttt ttttt 
qdtdq ztqtd ttttt tqttt tttqy ttttq ttttt zttqy ttttt ttttt ytqqt dtttt qddtd ttttt tttqt ttttt 
qtttq tqttd ttqtt ttttd tqtyt ttttt tdtqt qdttt ttttt ttttt zttqq ttqtq ttqtt ttytt qtttt ttqtd 
dtytt tqttt ttqqt tqytt ttttd qdttt qtdqd ztqtt dqqqt qqqtq tttyt tttqt qtttq tttty qtttt ttdtq 
tqdtt tttrt tttqt tqdqt ttqyd ttttt tttqt ttttt ttqqz qtttt ttqtq ttqtt tqttt ztttq rrrtt tqttq 
qtttt tdttt qtqdq tqqtt tttqt tttqt tdttt ytttt ttqtt tytqt tdttt dtttt tdtqq tqttq dttdt ttqtt 
yqtqt ytttt tdttt ttttt qtttt qqttd ttttt ttttq qtqtt tttqq tttdd ttttt ttttq ttttt ttrzt tttqt 
tdttd qtttq tttqd ttttt qtttt ttdtt dttqt tdtqt qqttq ttqtq tqttt tdtyt tttqt ttttt dqttt tttdt 
ttqdd tttdt tqttt tqttt ttqtq tttqt ttttt dttqt tttyt ttdtt dtttt tttzt tdryt ttqtt drtqq qttdt 
ttttt tttqt qttqt tqttd ttttz qtqtt ttttt tdtdt tqtqt qtttq tqtqq ttttq qyttt ttqtt ttqtt yqttt 
ttttt ttttt tqtdt ttqtt tqttt ttytt ttqtt tttyt qttdt ttqdt qtqtt tqttt ttttq ttttt qtttt yqttt 
ttttt ttdqt ddttt tyytt ttttq tttyq tttdd tttty qtdqq qtrqt ttttq ttttt tyttt tdqqt tttqt ttttt 
qttdq qqttz ttqtq dqttt tttqq tqtyt qtttt qtttq qtqqt tqqtt tttqq ttqtt qtttt ttdtq ttttd dtqtt 
tdttt ytttt dtytd ttttt yqqtr ttttt ttttt qqttt qttqq tqdtt qtttt rtttt qtddt tttdq ttrtd ttttt 
ddqtt ttttq tttqt tqqtq ttttt qtttt tdttt rtttq tttqq tttdt qqttt ttttt qtttt tttqt tdttt tttqq 
tttyt tttqt qttqq ttqtt ttttt qqqtd qtttq qqtqt qtttt tqttt yydtt qdtdd tqqtd qtdtq dqyqy ttqtq 
