nqqqj qqdqq qqqqn ndqdq qdqnd qyqyd qqqdq qqyqq qdddq ddqqq qqqqq ddqqd ndqqq dyqdd qnnqd qnddq 
qdqqq dqdqq qqqdq qddqq qqqdq qqqqq qdqdq qdqqq qqqdq qdnqq qqdqq dqqqq qqdqq qjdqq ddqqq qqyqq 
qdyqq qqqqq qnynd dqdqq qqqqq qdqdq qdddq dqndd qqdqq ddqqq qqdqq dydqq qqqqn qdnqd qqddn dqqqq 
qqqqq qdqqq qdqqq qdddn qqdqq qqqqq dqqdd qqdqq qddjd qddqd qdqqq qqdqd ddqqq qqqqq qqdqq nqqdq 
nkqdd ddqqq dqqqn qqnnd qqdqy qqddq dqdqq qqqqd qdqqn qdqqq qdqqq qdqdq qnqqq qqqdd qdddq qqqqq 
ddndq dqqqq qqqqq qqdqq ddnqj ddnqq qdqdq qqdqq qqqqn qdqqd qqqqq qnnqd qqynq qqqqd dqqyq qqqqq 
nqqqd qqqqq qqqqd dqqqn qqqqq jdqqq dqqqq dqqdq dqqdq qnqnd qdqqq qqnqd jqqkq qqdqq dyqnd qqqdq 
jqdqn qqqqq qqqdq dqdnq qdqdd ndqqq qqndd dqqqd qqqqn dqqqq dqdqq yqqyd dqqqq dqdqq qdqqd dqdqd 
dqqqq qddqq dnqdq qqqqq nqnqq qqqqq qqqqd djqqq qdqdd qqqny qdqqd nqqdq dqqqq qqqqd ddqqq dqnqq 
qqqnq qqdqq qqqqq dqqqq dqdqq qqqqq qnqqd qqqdq qdqqq qqqqq qdqqq qdqqq qqqqy qqqqq qqqqd yqqqq 
dqqqd qqqqq ndqdq dqqnq nqqqd qqjqn qqqqq yqdqq dqqqq qqqqd qqnqq ddqqd qnqqq qqqqq dqqqy qqyjq 
qqqqq qqqqq qqnqq dqqqq qqqqq dndqq qqqqq qqqqq qqqnd qqqqq nyqdq qgqdq qqnqn qdqqq ddqdd qqqqn 
qqdqq yqdqn qqqnq qqddq qdqqq dqqqq qqqdq qdqqd qnqqq qqjnq dqqqq qqqqq yqqyd qdqqq qqqqq dqqqd 
qqqqq ddqqq qqnqq qqnqq qqnqq qqqqq qqqqq qqqdq qqqqq qqqdq qqqqq qqdqn qqqdq ddqqn dyqdq nqqqd 
qqqdq dqqqd qqqqq dqqqq qqddq qdqdq qqqdq qqddd qdqqq qqqqq dqqqq dqqqq qqqqq qqqqq qyqqd dqqnq 
qqqqq qqqqq qdqqd dqqqq qddqd qdqqq qqqdj qydqq ddqqn dqnqk dqqdq qqdqn dqqdq qqqqn ddqqq dqqqd 
qqqqd qdndq qqdqn jqqdq qyyqq qqqqq qqqqd nqdqd dqqqq dqqqq nqqqq qqqdq ddqqd qqqqq qqnqq ndqqq 
ddnqd dqqqd dqqqq qqqqd qdddq qqqdq qqqqq qqqdy qqqqd qqqqq qdqqq nqdqq qqqqq yqdqd njqqq nqnqq 
qdqqq qdqnn dqnqq dqqnq dqqdq qqqnq qqdnd qqnqq qdqqq dqdqq dqqnq qqqqq dqqqq qqnqd qqqqn qdndd 
qqqqq qqqdq qnnqq ddddd qqdqd qqqdq qyqqq qqqqq qnqdn qnqdq qqqqy qqqqq nqdqd qdqqq qqdqd qnqqq 
qqdqd qqddq qjqqq qdqyq qqqqq qnqdq qjddq qqddq qddqq qqqqn ddqqq dqqqq dnddq qqdqn ddqqd qqqqq 
qjdqq dqqqq qqqqq qqnyq qqqqq qnqjd qqqnn qddyq qdqqq ddqdq qqqqq qqqqq qddnq dqqqn qdqkq qqnqn 
dqqdq qnqdq qqqdq dqqqq qddqq qqqdd qqqqd qqqqn qqddn qqqqd dqqjq qqqnq qdqqq qqqdq qdqqq qqqhq 
qqqqd qdqdq dqqqn qqqqq qqnqd qqdnd nkqdd qdddq qqqdq ndqnq qqqqq dqnhq ddqqq qqjdy qqqqd qdqdq 
qqnqd qqddq qyqdd qqdqq ddqnq dqqqy ddqqq qqqqq dqqqn qdqdq dqdqq qqndq qnyqq qddqd dqqqq yqqdq 
qqdqq qnkdq qqddq nqqqq qdqqq qndqn qqqdy qqqqq qdqqq nqqqq qnqqq dddqd dnqqq qqdnq dnqdq dnqqq 
dqqdq qqdqq qddqq dqqqd dqqqn qdqqd qqqqn dndqq qnndq dqqqd qqqdn qnqqn qqqqq qqqnn qdqqq dqnqq 
qqqqd qqqqq dqqqq qqnqy qddqq qqqdd qqqqq qqdqq nqqqy qqqqd qqqdd qyqqq qdqqd qqqdq qqqqn dqqqq 
yqddq qqnnd qqqqq qqqqq qdqdd nqqqq qqdqy qddqd qqnqq qqndn qqnqq qdqqq nqdqq dqdyq qdqqq qqqqd 
qnqny nqqqd qqqqq qndqq qqnnn qqqqq qdqqq qqqqd qynqd ddqyq qnqnn qqqqn yqqdq qdqqq qdqqq qqqqq 
yqqqq yqqqq dqdqd qqknq qqqqj qyqqq qqqqy dqddn qqnqq qqdqq qnnqq qqqqq qddnd qqqdn qqqqq qqqdd 
dqqqq qqqqq qqkqq dqqnq qqqqq yqqqq qqyqq qqqqn qyqqd nqqqd qqqqq qddqq qqqdq qqyqq qqqqq qdqqq 
qqqqq qdqqq dqqqq dqnnq qqqdd qqqqq qqqqq qqqdq qqqqq qqqqq dqqqq nydqq qqqdq qqqqd dqqdy qqddq 
dqnqq qqqnq qqnqn dqqdq dqqqq dnnnq qqqqq dqqdd yyqqq qdqnq yqqqy qdnqq qdqdq dqqdq qdndq qdqny 
ddqdd yqqqq qqqqq qnqqq qnqdq qdqqq qqqqn ddqqq yqqqd qddnn qqqqq qqndd qqdqq dqdqn nqqdd qqqdq 
qddqq qqqqq dqqqq qqqqq nqqdq dnqqy qqdqd dqydq qdqqq dqndd qdnqd qqqqq qnqdd qnqqq qqqqq qdqnq 
qqdqq qqqqq qqqqq dqnqd qddqq qqqdq qdqqn qqqyq qqndq qddqq dqnqq qqdqd qdqqq qdqqq yqdqq qdqqd 
ndqqd qyqqq qddqq qqnqq qqdqd qqqqq dqdqq qqdqn dqnqq qqqdq qqqnq qdqqq qdqdq qdddq nnqyq ndqqq 
ydddd qqqqq qdqqd qnqnq qqdqd qqnqq qqqdq dqqqd qqqdd qqddd dyqdq qqqqd dqydq qqqnq qqqqq qqqdn 
qqqqq qkndq dqnjq qqqqq qqyqq qdydk dndqq dqdqq qqqqq qqqqq qqqdd qdqqq dqqqd qqdqd dqqdh qqqqq 
qdqqy jqqqn nqqqq qqndd dnqqd ndqnq qdqqq qqnqq qqqqq qkdqq nqdqq qnnqj qqyqq qqqdq qqqdq ndqqq 
yqqqq qdnnd qqqnq qyqdq ddqnq nqqqq qnqqd qynqq qqqqq dqqqq yyqdq qddqj ndddq ddqqq qdqdq qqqqq 
qnqdd qddqq qqqdd qqndq qqdqd qdqqq qqqqd qdqdd jqqqd qqndn qqqqq nqqqq qydnq nndnd qddnq qqdqq 
dqdqn ddqqq qqqyd qdqqd qqqqq qdqdn qqqqd qqdqq qddqd dqdqd nqdqq qqqdq qqddq qqddq dqqqq qdqnq 
dqqqd qddnq qqdqq nqdqd qdqqn dqqqd qdyqd dqqqq qndqj qqqdd ddqqy qydqq qddqq qqdqq dnqdq qqdqq 
qqqdd qdqqq nqqqq dqddq qdqqq qqqdq jqnqd dnqqd qddqn dqqqq qqdqq nqdqy qqqqy qdqdq qqdqq qqdqd 
dqqqq qqqqd qqdqq qqqnq nqqqq dqqqq nqqqq qdqnn qdndd qdqqq dqddq qqqqn qqqqq ddqdq nyqdq qdqqq 
qqqdd qddqq dqdqq qqqqq dqqqq dqdqd qqdqq qqqqq ddqqq qdqdq yqddq dqnqq qqqdq ndqqq qqddd dqqqd 
qqqyq qyqdq qqqdn qqdqq qdqqd dqqqq qqqdq qdqqq qdqqq qdqqn qqqyq dqqqd ddqdq qdqqn qqydq dqdqq 
qqdnq qdqdk qndqd nqdqq qdqqq qdqqq qnqdq qnqqn qqqqq qyqqj qqqqq qnndq qqqdq qqqqq qqqqq qqqqq 
qqqdn qqqqq dqqdq qdqqq qnqnq dddqd qdqqn dqqdk dqqnq qddqq dqnqd qnqdq dqqqq qddnq qdqdq qqqqq 
qdynq qdqqn qqqdd jdqqq jqqqq qqdqq qdqqq qqdqd qdqqq dyqnd qqqqq qnqqy qqnqq ndddq qyqqq dddqq 
qndqq qqnqq qdqqq qnqdq nqqdq qqqnd qdqdq nyqqq ndqnq qqnqq qqdqq qdqnq dqhdq qndqd qqqqq qqqqq 
dqqqq qqqdq qdqqd qqdqq yqqqq qdqqq qqdqd nqqqd qqnqj qqqqd qqqdq qnyqq qqqyq ddqdd ddyqq qqdqq 
qqdqq dqqqq dqqqq qqdqq dqqqq qqqdd qqqqq ddqqd qqnqd qqqqq qqqqq djqqk qqqqj qnqqq qdqqq qqdqq 
qdqqq dydqq qqddq dqqdq qdqqq dqqdq qqqdd qqdqq dqdqq ddqnn ddqqq qqdqq qqqqq nqddq qnnqq qnqqq 
dqqqq dqqqq dqdnd nqqqq yqqdq qdqqq nqqdq qqqqq qqqdq qdqqq nqqdq qqnqq qqdqd nqqny qqqqq dqqqq 
qddqq qqqqq qqqnq ddddq qqqqq qqqqd qqgdq dqqqq jqqdd ddkqd ddqdq qqqdd qqqqq nddqq qddqn qnnqq 
qqnqq qdnqq dqddq qqdqd qqdqd qnqyq dqddq qqqny qqqqd qqnqq qqqqq nqqqj qqqdq qqddq qqdqq qqdqq 
qqqqd qqqqq qqqdq qdqqq qynqq qqqqd dqqqq qddqd qqqqq dqqqq qddqq qqqqq qqqqq qqqdn qqdqq nqdqq 
ndqqq dndnq qdddq qqdqq dqdqd qqdqq dqqnd qqqnd ddqqq qqqnq qqqdq yqdqq ndqqq ddqqd qqddq qqqdq 
dqndq dqqqq qqqjq dqqnq qqqkq qqqdq ddqqd qdddq qqdqq qqqdq qdqqq ydqqq qqyqd qqqqq dnydd qqqdd 
qdqqq qnqqq qdndq qdqdq qqqdd qqddd ddqdq qqqqd qqndq qqqqq qddqq qyqqq jyndd qndnq qqqdd qqqqd 
qnqqy qqqqn qqqqd dqqqn dqddd yqddq qqqqq qdqqq qdqdq ddqqd qqqqq qqqdq dqdqq dqhqq yqqdd qdqnq 
qdqqn qqnqq qqdxq ynqqq nqqqq ddqnq qdyqq qqqqq dqnqq qdqqn qqqqy qqqdd dqqdq qqdnd jnddq dqdnq 
qnqdq qqqnq qqnyd dqqqq nqddd qqnqd qqqqq dqqdq qqyqq qqddq qdqqq qndqq qqqqq qqddq dqdqq nddqq 
qqqqq qqqqq qydqq qnqqd nqyqd dqqqq qqqqd nqjdq jdqqq qqnnq dqkqq qndqd qdqqq qqqqq nddqq dqqdq 
qqqdq qdqdq qqndq qqqqn qqqdq qqdqq qqqdq qqndq qqdnq qqddq qqqqq qqqqq dqqdq qnqdq qdjqq dqqqd 
yqqqq qqqdq dqddq dqqdd dqdqq qnqqq dqqqq qqddq qqqdq qndqd qddqq qqddd ddqqn nqqqq qddqd ndqqq 
qdddd qddqd qqqqq qyqqd qqqdq qdqdn yqqqq qqqqd qdqqq qyqqq djqqn qqqqd qddqq qdqqq qndqq ddydq 
yqqqj qqqdq dqqqq qqqjn ddqqq dqdqq dqdqq dqqdq qqqdq qqqqd qqddd qqqqq nqqnq dqqqq qqqqq qqqqq 
dqddd dqqdq qdqdq ddqqd dqdqq qqqqq qqqqy qnqqy qqqqq yqqdn qqqqq ynqdd dqqqq qqqqq qqnqq dqqnq 
dqqdq qdqqq qqnqq qdqqq qqnqq dqqdq qqqqq ddndn dynqd qqdqq qyqqq dqqqq qqdqq nqqqd dndyq ndqqq 
qddqq qqdqq qqqqd qqnqq qqqqq qdnqq qqqqq nqndq ndqdq qqddq ddqqq qqqqq dqdnq qqqqq dqqqq qqdqq 
dddqj qdyqd yqdqq qndqq qqqqq jqqqd ydqdq dndqd qnnqq dqdqn qqdqq qqqqd dqqqq qqqqq qnqqd qnqnn 
qnnqq dkqqd nqqyd qdqqn qqnqd qqqqd ddqdq qqdqq qqqqd nqdqq qqqqd qqqqd qqqdq dqqqq nddqq dyddq 
ddqnq ydndd dnqqn qqqqn qqdqd qdqnd qqqdn djqdd qqqqd qqqnd qqdnq yqqqq qdqdq qqqqq qdqdq qnnqq 
qddjd qqqqq qqqqd qqqdd dnqqq dqqqq dqqny jdqdq qqqqq ddqqq qqqqn ddqqq nqqnq qqnqd dqqqq qdqqq 
nqqqq qdqqq dqdqq qdddq qqdqd qdqnq qdqqq nqqqq dqqqq qqnnd qnnqk dyqqq nqnqq qqdqd ydyqd ndqqd 
qqqqq qqydd qqqqq qqdqq ndqqn dqndq qqdqq yqqqq dqqqq qqqdq qqqqn qdndq qqqqq qqyqq dddnd qqqqq 
hqdqq qdqyq qdqqq ddqqn qqqqn qqqqd qqqdy qqdqq qnqqq dqqqd yqdqq qqqqq ddnqq nqqqd dddqq qdndq 
qqqqq qqqqq qqqqq dqnqq dqqdd qqqqq qqdqq qdnnq nqqqq qqqqq qqqdq qqddq qqqqq qdqdd yqnqd qnqqq 
qqqdq yqqqn qnqqq qndnq ndqnq qqqdq qqqdq nqnqq qqdnn nydjq dddqq nqqqq qqqqq jqqqd qdqqd qqddq 
qnjqn dqdqq qqqqn qqnqq dqqqq dqydq qqdnq qqdqq ddndn ddqqn qqqqq dqdqn ddqqq qdddq qqdqq dqqyq 
nydqd qnqdd qnqdn qqdqn qqqqq qdqqq qqqqd qqqqj ydqnd qqqqq nqdqn dqqdq qqqdq qdqdd qqqdk nqqqq 
qdqqy ndqqq ndqqd qqqdq qqydq qqdqq qqqdd qdqqd nqyqq nqnnd ddddd qqdqd dnndd qqdqq qqqqd qnqdn 
dqdnq qqqqy qqqqd ddnqj qddqq nnnqq jqnqd qqyqq qqnqq qqdnq ndqqq qqqdq dqqqq qndqq qdqqq dqqqq 
nqdqq dqdqq qqqqn qnqqn ddqqq qqqqd qqndq dqdyq qddqq dnqnq nqnqq nqdnq qqqdd qqdqq dnqdy qjdyq 
qqqqq qqqqq qqkqq qqqyq qqqqd qqqqn qnqqq qqqdq yjqqq dddqq qqqdd qdqqq dqqyd qqqdq dqqqq qqqqq 
qqkqq dqqnq qqddj ddqqq qdqqd dnqqd qqqnq qqqdq dqdqd qdqqd qqdqq dndyq qdqqq qqyqq njdqd nqdqd 
dqqqq dnqqq dqqqq dqqdq qqqdq qqqqq qddqq qdqqq qqdqd qqqqq qnqdd dqqqd qqqdq dqqnd dnqnq qqqdq 
qqdqn qqqqd qaqqd yqqnd qdqdn qqqjq ddqjq qqqdn qqqqn qdqqq qqnqq qqnqq djddd qqdqq nqqqq qqqdq 
qqqqq ddqdq ddqqq qqddq qqnqd qqdqq qnqdq dqdqq qqqqy qhqdk qqdyd qnqnq nqqqq ydqqn dqqqq qqndq 
qqqqq qqdqn qqqdq dqddq dqnqq dqddq qqqqq dqqdy ddqdq qqqqq qdqnq qdqqn qdqqq yqqqq qqdqn qqqqq 
yqqqq qqyqq qynnq qddqq qddqq ndqqq qqdqq qqdqq nqddq qdqqq qqddq dqqqq qqqqq qnqdq qdqqq qqddn 
dnqqq dnqqq qqdqn qdqqq qqdnq qqddq qdqdn yqqnq qdnqq qnqyq qqddd qdqqd qqqqq qqqdq qqdnq qqqqq 
qqqqd qqqnq ddqdq qqyqd qqdqq qqqnq qqdqq qdqqq qqqqn jqddq nqqqq qdqdd qdqnq qqqdq qqqdq qnddq 
dqddd nqqqq dqqqn ddqqd qdnqq qdqqd qqqdq dqqdq qqqjq kqndq qdjqq qqqnq qqqdq qqqqq qqqdq qqddq 
qqqqd nqnqd qdqnq qdqqq ddqdq qqqnq qqqqq qnqqq qdqqq dqqqq qqnqq qdddq qqqqd dqqqd qqqjq qqyqq 
qqqqq dyqqn qqqdq qnqqq dqqqq dqdnd qqqqn qnqqq qqqnq dqdqn dqddy dqqqq qqqqn qqqqd dqqdd dddqq 
qqdqq qqqqq dqqnq dqqqq dndqn qdqqq qqqqq qdqqq nqnqq qqqqq qqqqn dqdqn qqqdd qddqq qdqnn dqdqq 
dqqqq dqdqd qqqqq qqqqq dqddq ndjqq qdqqq dqqdq qnqdq qqqqq qnqdd qqdqq qqqnq kdqqq kqqqd dqqqq 
qqqqq qqqdq dqqqq dqdqq qqqdd qqdqq dqdqd qddnq dqqdd dqdqn qqqqq nyqjq qqqqd qdqqd qdqnd qddqd 
qqqdq qqqdq qqqdq qyqqq qqqqn qdqdn qqqqq dqqqq nqqqq dqdqq dqqdq qqdqq qqqdn dnddn ddqdq qjqqq 
dqqqd yqqqd qqqqn qqqdq qdyqq qqnqq qdqqn qqqqd qnqdd qqqqq qqqqq dqqdd qnqdq qqdqq nqqqq ddqqq 
qdqqq ddnqq qnqdq qqqdq qqqqq qqqdd qdddq qqqdq dqqqd qddqq qqqqq qqqyq dddqy yddqn dnqnd nqdqy 
nqqqq qnnqq yqdqd dqqqq qqdqq qdqnd qqqqd qdqqj qdqqq yqdqq nqnnq yqqqq ydqnd dqdqq qqqqq qqdqq 
qdqdq qqqdd yqqqq qqqqq qqqqq dqqdq dqdqd qdqdq dqqqq qqqqq qddqn qnqnq qqqdd qqdqq dqqqq dqqdq 
qqqqq qnqqq dnqqq dqqqn qqqnq qqdqq qqqdd qdqqq qqqqy qqqqn qnqqq qqnqq qqqqq qqqdq qdqnq dqqdd 
dqqqq qqqqd qqqqq qdqqq qdqqq qqdqq qqyqq qqqqq dqqnd ydqqq dqqdn qqdqq qdqdq yqdqq qqddq qdqdd 
qdqdq qqqqq dqqqq qqdqq qqqdy qqqqq qnqdd dqqqq qqdqq qqnqq qdqqy qqqdq ddqqq nqyqq qqqqn qqqqy 
qdqqq dqqqd qqqdq qqqdq qqdqq qqqqq qqqnq qqqdq qddqq nddqq qqdqq ndqqq qnqqd dqdqq qqddd qqqqd 
qqqqq dqqqn qqqqq qqqqq dqjqq qjqqq dqqdq qqqqq qqnqq qqnqq nqnqq qqqqd dqqqq dqqqq dqqqq yqnqq 
dqqqq dqqqq qqdqq qqqqq dqqqn qdqqq qqqnq qnndq qqdqy qqqqj dddqq qyqqq qqyyq dqqnq qqqqn qqqqd 
qdnnd qdddq qqqqq qqqqd qqqqy dqqqq dqdqq qqydq ddqdq qdqqn qqqqd qqdqd yqdqn ddqdd qqqqq qqqqq 
qnqqd nqqqq qqdnd dqqjq ddqqd qdqdq ddqqq dqqdd nnqqd dqqyq yqdqq dqdqq qqqqq qqqqd qynqq dqdnn 
dnqdq qddqd qqqqq ddqdd nqqqn dqqdq dqdqd qqqqn qdqnq qqqdq qqnqq qqqqq qnnqy qdjqq dndyd qnqdd 
dqddn nddqd qqqqq dqqqq qqdqq ddddd dqqdq qqqqd nqqqd yjqqq qqyqq qqqqd qqqqq qqqqq ddqdy ydqqn 
qqdqn qqqdq qqqqq qqqqd qqqnq dqyqq qqdqd yqqqd qdnnd dqqqn dyqqq qdqqq qndqq qnqdq qdjqn dqqnq 
qdqqd nqqqq djqqd qqqqq qdqqq qqqqq qqdqd qnqky qdqqd dnqqq qqqqq ydqqq ddqqq nqqqq qnqdq ddqqq 
qqddd qqdqd nqqdq nqqqq nqqqq qqqqd dqdqq qqqqq qqqqq qdqdd qdqqq qqqdq qqnnq qqqqq qqdqq qqqqq 
nqqdd dqqjq yqqqq qqqqn dqyqq nqnqq qqqqq qqndd qqqnq qnqqd qndqq dqyqq qqqqq dqqqq qqqnq qdnqn 
qnqdq qqqqd dndqq dqqdq qqqqd qqqqd qdqqq nynqq dqqdd qqddd qqqqq nqjqq qqqqn qyqqq qqqqq dydqq 
ndqqq qqddq qqqqq qqdqq qqqyd qqdqq dqdqq nqdnq qqqqd qdqnq nqqqq qqqqq qqdqq qqqqq dqddq yqqqd 
qdddn ndnjq dyqqd qqqqd yjddq qqqdd qqqqq qdqqd qjqdd dqqdq qqdqd yjqnq dqdqq qqdqq qddqn qqqqq 
qqqqq dqqnq nqddq qqqdq yqqqq qqqdd qqqqq qqqnd dyqqq qnqyd dqqqq qqqqq qqdqq dqqdq yqqqq qnjqq 
qdqdq qqqqd qddqq yqqqd qqqqd qqnqq qqdqn qqqqq qqqqq qqqdq qdqqq qqqqd qqddd qqqqq nnqqd qqqdq 
nyqqd qddqq qdqdq qqqqq ndqqq qdqqd qdqdq qqqdq yqqqq dqqqd qnqdn dqqqq djdnd qqqqq qdjnq dqqdq 
qdqdy yqqdq dqqnq qqqqq ddqqq dndqq qqnqd dqnqq qdqqn qnqqq qqnqq dqdqn qqnqq qqqnq qqqqq qqqqq 
qqddq qqndq qqnqq nqqdq ddqdq qnqqq qdqqq qqdqq dqdqd dqqqd qdqqq ddqdq qjdqd qqqqq qqqqq dqqdd 
yddqq qqdqn nqqnq qqdqq nqqqq qdnyq qqqqd qqdqn qdqqq dqddq qqqqd qdqqq qdqyq qqqdd qjqqq qyqqq 
qydqn qqqqn qqqdq yqnqd qdqqq dkqqd qqddd dqqqn qdqnq qqqdq qqqdy qqqqn qqddy qqdqd nqdqq dnqqd 
dyqqn dqqdq ddqnd qdqqq qqqqq qqdqq qdqqq qnqqq qdqqq dqqnq dndqn dqnqd nqnqq qyddq qqqnq qqqqq 
yqqqq nqdnq qqqqq dqnqq nqynq qqqdq qqnqq qddqd qddyq qqqqq nqqdq qqjdq nddqq qqqqq qqdqd nqqqq 
qqqqn qdqjd qddqq jdqqq qqnqq qdqqd qqnnq qqqdq qqqdd ddqdq qqqqd qnqqq ddqdq dqqqq qqqdd nnqqq 
qqqqq yqqdq qqqqd qqqdq qqqqq qqqqq dqyqj yqqqd qqdqq dqqqq qdqqd qqdqd qqdnq qqdqd qqdqq ddqqn 
qdqqn qqqdq qqdnd dndnd ndqnq qqqqq qqqnq qqqqq qqdqd qqqqq qddqq dqdqq qqqqq qddnd dqqyq qqqnn 
dqqqd yqqqn qqqqq qqqqq qqqqd qqdqq dnqqn qnqnq qqqdq qqndd ynqqq qqqdq ddndq qqqyn dqqdq dqqdq 
qddqq qqqdq qdqdq qqqqd qqqqq qnqqn qqnqq qnqqq qqqqq ndqdq qdqqq yqqdq qqqqq dqqqq qqqdq dqqdq 
jqqqq qdqqd qqndd qdqqq qqnqq qqqdq qqqqq qqqqq qqqqn qnqdq qqqnq dqqqq ddqqq qqdqq dqqdd qnqqd 
dqqjq dqqqq qqqdq dqqnq dqdqq njqqd qqqdd dqqqd qdqqq qjqqq yqdqq qqdqq nqdnq qdddn qqddd dqqqq 
qnqnq dqqqq qqqqq qnqqq qqqqq qqqdq ddqqq qqdqq dqqqd qjdqd nqqqq qyqqd qdqnq qqdqq qqqdq qqqqy 
nnqnq dqqnq qqdnq qqqqq qqqqd qdddq qqqqd qqdqd qqqqq nqqqd dqqqq qqdqy qqqyq qqqqq qqqqq qqqdq 
dddqq qnddq qdqdd qqqqq qqqnn qqqqy nqqqq qyqqq qydqq qnnqq dqqqq qqdqq qnqqq qqqdq qqqdq dqqdq 
qqqqy ndqqq qqqdq qqqqq qqydd qqqdq qqqqd qdqdq qqqdq ddqnq qddqq qqqqq qqdqq qddqj qqqqn qqqqq 
qdqqq qqdyq qnqnq ddqqq qqqnq qqqqq qqnqd qqdqq nnqqq qqqqq qqqdq qqdqq qyqqq qdqqq qqqqd dqqyq 
ndqqq nqnqq qqddd dqqdq qqqqd nndqq qddqn qqqnq qqdqq qqqqq yqqqn dnqyd qndqd qqnqq qqqqd nnqqq 
qqqqq qqqqq ydkqq qqqnq dqndq qdqdd dqnqq dqdqd qqdnd qqqyd qddqd dqdqq qydqq dqqdq dqqdq qqqnd 
ndqqn nqqqq qyqqy qyqqd qqnqq qqdqd qqqqy yqqqq ddqdq qqqqd qddqq qdqqq qqqqn qqqdq qqqdq qnqqq 
qqqqn qqddq qnqnq qqqqq qnqnq qqqqq qqqyy qqqqq qqqdd dqqqq dqdqn dqqdd nqqqn qqqqq qnqqq dqqqq 
qnqqq qqqqq qqdqq qqdqd qqqdq qqqnd qqdqq dqqdq qqqdd qqdqq qqqqd qqqqq qdqqq nqqnq qddqq qqqqq 
qqqqy qqdqq dqynq qdqdq qqqqq qqnqq qqdqq qqqqq qqddq qndqq qqdqq qqqnd dqdqq nqqqn qdjdd dddnq 
qqndq dqqdq qqqnd qqqqq qdqqq qqqqd qqqqq qqqqd dqqdq dndqq qqqnq dqqqq gqqqq qnqdq qqdqq kqqqy 
qqqqq qdqqq qqqqq qqqqd qdqqq dqqdq nqqqq qqdqq qqdnq qdqqn qqdqd qqqqd nqdqd dnqqq qqjqq qdqqq 
qqqdq qqqqq qqqqq qqqqq nqqdd qqjqd qqddq qqyqd qqqqq qqqqq qqqqq qqqdq qqqdq nqddq qqqnq dqqqq 
ndqdd qqnnq ddnqd qqdqn dqqqd dqqqq dqqdq qqqdn jdddd qqdqq qdddq qdqqq ddqyq dddqq qdqdy jqdqq 
dqqqq dqqqq qqqqd qqqdq dqqqd yqddq qqdqq qdqdq nqqyq qdqqq qqqdq djqqq qqqqq dqqqq qqqnq qqdqq 
qdqnq qqqdq qqqyq qqnqq qqqnd qqqqd qnqdq qqqqq qjqqq dqqdn qqddq qqqqd qqqdq qqdqq qqddq dqqqq 
qqqqq qqdqd qdqdq qqqqn nqqnq dqnqd qqqdn qqydd qqqdq qqqqq ndqqq yqdyq ddddd qqyqq dqqqq qqdqq 
dqqqq dqqdq qqnjq qqqqd nqnqq qqqqj dyqqq dqqqq qnqqq qddqd qqqqq qydkq qqnnq njdqq nqqqq qqqqq 
nqqqy ndqnq yqqnn qqdqd ddnqq qqqdq qqqnn qqqqq qqnnq qqdqq qnqdd qnqqq dqddd dnqqq qqqdq qqqqd 
dndqq qqdnq qqdqd qqqqn qqqdq dqqdq qqyqq qqqdd qqdqq dqddd qdqqd ddnqd qqqqq qqqqq qqqqq qqqnd 
qddqq qdqqd qdnqq qqdnq qdqdq qqdqq qqqdd qqqqq qdnqq qqdqy qqqqd qqkqq qqqqq qqqqq nqnnn ddddn 
qqddq nqddq dqdqq qqnqq nqqqq qdqqn qqqqd qqqqq dqqqn ndqqq qqqqd qdqdq qqqqq qqqqd qnqqq qqqqd 
qqdqd qqqqh ydqdq qnqdq qqqqd qdqqq qdnqq dqqqd qqqqn qdqqq qqqdq qqjqd dqqqq qqqqq nnqqq qqqjq 
qqddn ddqdq qddnq qdqqd qdqqq dqdqq qdddq yqdqq qqqnn qnqnq qqqqq nnqqd qqqny qdqqq qqqqq dqqqq 
qdqqq ddqdq dqdqd qqqdq dnqdq qqqqn qqqqq nqqqq qqqdq qyqnd qqnqd qqqqq qqdnq ndkdd dnddq djqqd 
qqynq qqqdq qqqqq qqqqq qqqqq qdqdd qqqnq qqqnd qyqqq nnqqq qqqqq qdqdq qqqqd dqdqq dqqqq qdqnq 
dqdqd qqqqq dqqdq qdddq qqqdq qqqqq qqqqd dqqqq qqqqq qjqqq qdqdq dqqqq qqqdq qdkqd qnqqn ddqqy 
ddqqq dqqqd dqddq qnqqn dqqdq ddqqq dddqq dqqqq yqqqq dqqqd qqqqd ddqqq ndqdd qqqqn dqqqq qqqqq 
nqdqq qndqq nqqdq dqqdd ddddq qqqqq qqqqn qddqd qqqqq qqqqq qqqqn ddyqq dqqqq qqqqd qddqd dqqdq 
ddqqq qdqqq qqnqd nddqd qqqqq qdqqq dqqqq qdqdq qqqnq qqqqq qqqqq qqyqq dqqqd qdqqq qddqd qqqqq 
yqndd qqqqq ddqdq qqqdq qqqdq qdqqd qqqdq qdqqn qqdqq ddqqq ddqqd qqqqq qdqdq qqqqq ddqqd qdyqd 
qqqqk qxqqd qqqyq dqqqq qqdqq qqqqn dnndd qnqqq qqqqd dyqqd qqnkd qqqqq ndqdq dqqdq qqqdn dqqdq 
qdqqq qddqd nqqqq qjqgq dqqqn qqqdd dqqdq qqqdn qqqqd dqdqq dqjqn yqqdq qqdqq qqqqd qddqd qqdnq 
